"id","id_user","creation_date","ari","characters","complexwords","syllables","sentences","words","questions","answers","comments","reviews","accepted_answers","hist_accepted_answers","class"
"39,888","29,083",2013-01-24 02:25:33,8.448,432,20,164,5,105,2,122,289,183,70,1,normal
"39,902","29,083",2013-01-26 01:23:36,18.589,510,25,196,3,119,2,122,289,183,70,1,normal
"47,016","29,083",2014-07-13 21:01:40,16.026,"2,117",108,752,17,379,2,122,289,183,70,47,normal
"46,997","29,083",2014-07-13 00:39:29,16.086,"2,175",107,797,16,420,2,122,289,183,70,47,normal
"40,424","29,083",2013-04-10 05:45:40,21.847,"1,346",58,462,7,248,2,122,289,183,70,4,best
"40,486","29,083",2013-04-16 13:12:05,16.341,561,28,216,4,110,2,122,289,183,70,5,best
"40,344","29,083",2013-03-31 15:41:12,14.57,614,28,213,5,121,2,122,289,183,70,4,normal
"40,400","29,083",2013-04-08 03:23:11,11.393,658,23,238,6,157,2,122,289,183,70,4,normal
"40,495","29,083",2013-04-17 02:54:13,14.512,"1,342",70,491,11,264,2,122,289,183,70,6,best
"40,519","29,083",2013-04-18 01:24:21,12.856,873,22,346,7,234,2,122,289,183,70,7,best
"40,706","29,083",2013-05-08 21:03:24,21.509,"1,647",43,640,9,485,2,122,289,183,70,8,best
"40,781","29,083",2013-05-17 08:30:29,9.885,264,7,88,3,57,2,122,289,183,70,9,best
"41,001","29,083",2013-06-11 22:31:19,15.791,"1,981",91,706,15,380,2,122,289,183,70,13,best
"41,002","29,083",2013-06-11 23:31:18,14.231,"1,257",53,454,10,263,2,122,289,183,70,14,best
"41,004","29,083",2013-06-12 00:38:14,12.703,"1,063",26,375,9,242,2,122,289,183,70,15,best
"41,009","29,083",2013-06-13 02:25:42,18.834,"1,931",106,677,12,360,2,122,289,183,70,16,best
"41,010","29,083",2013-06-13 02:55:14,14.785,"1,574",63,565,12,330,2,122,289,183,70,17,normal
"42,666","29,083",2013-12-11 23:42:31,11.924,956,43,353,9,205,2,122,289,183,70,31,best
"40,862","29,083",2013-05-27 06:06:41,20.52,914,41,333,5,179,2,122,289,183,70,10,best
"40,864","29,083",2013-05-28 14:24:04,14.297,863,40,313,7,175,2,122,289,183,70,11,normal
"47,353","29,083",2014-07-28 20:53:58,13.156,"2,262",109,821,20,463,2,122,289,183,70,54,best
"40,899","29,083",2013-05-30 12:56:44,10.642,252,13,98,3,50,2,122,289,183,70,11,best
"40,936","29,083",2013-06-03 21:11:56,13.729,715,32,259,6,147,2,122,289,183,70,12,best
"41,113","29,083",2013-06-24 23:24:49,12.326,723,24,282,6,190,2,122,289,183,70,17,normal
"41,191","29,083",2013-07-06 05:31:06,16.423,"1,128",61,411,8,221,2,122,289,183,70,17,best
"41,171","29,083",2013-07-02 05:11:46,15.855,"1,350",53,471,10,264,2,122,289,183,70,17,normal
"41,245","29,083",2013-07-16 01:08:23,0,0,0,0,0,0,2,122,289,183,70,18,best
"41,238","29,083",2013-07-15 12:37:45,0,0,0,0,0,0,2,122,289,183,70,18,normal
"41,267","29,083",2013-07-19 07:23:35,0,0,0,0,0,0,2,122,289,183,70,19,normal
"41,286","29,083",2013-07-21 13:51:16,0,0,0,0,0,0,2,122,289,183,70,19,normal
"39,933","29,083",2013-02-01 05:27:07,18.106,"4,882",196,"1,666",31,949,2,122,289,183,70,1,best
"41,303","29,083",2013-07-23 04:08:58,0,0,0,0,0,0,2,122,289,183,70,20,normal
"41,305","29,083",2013-07-23 05:24:28,0,0,0,0,0,0,2,122,289,183,70,20,normal
"41,296","29,083",2013-07-21 22:07:01,0,0,0,0,0,0,2,122,289,183,70,19,best
"41,306","29,083",2013-07-23 08:15:11,0,0,0,0,0,0,2,122,289,183,70,20,normal
"41,328","29,083",2013-07-25 15:52:13,0,0,0,0,0,0,2,122,289,183,70,20,normal
"41,339","29,083",2013-07-26 21:10:21,0,0,0,0,0,0,2,122,289,183,70,20,best
"41,355","29,083",2013-07-30 02:13:29,0,0,0,0,0,0,2,122,289,183,70,21,best
"41,357","29,083",2013-07-30 06:55:16,0,0,0,0,0,0,2,122,289,183,70,22,best
"41,363","29,083",2013-07-31 06:20:30,0,0,0,0,0,0,2,122,289,183,70,23,normal
"41,365","29,083",2013-07-31 10:42:09,0,0,0,0,0,0,2,122,289,183,70,23,best
"41,372","29,083",2013-07-31 20:47:43,0,0,0,0,0,0,2,122,289,183,70,24,normal
"41,393","29,083",2013-08-04 06:54:27,0,0,0,0,0,0,2,122,289,183,70,24,best
"48,010","29,083",2014-08-19 16:08:16,15.098,"1,515",71,572,11,335,2,122,289,183,70,59,best
"41,412","29,083",2013-08-05 22:00:13,0,0,0,0,0,0,2,122,289,183,70,25,normal
"41,433","29,083",2013-08-07 03:53:24,0,0,0,0,0,0,2,122,289,183,70,25,normal
"41,459","29,083",2013-08-09 20:17:48,0,0,0,0,0,0,2,122,289,183,70,25,best
"41,488","29,083",2013-08-13 03:06:56,0,0,0,0,0,0,2,122,289,183,70,26,normal
"41,528","29,083",2013-08-18 15:17:15,0,0,0,0,0,0,2,122,289,183,70,26,best
"41,535","29,083",2013-08-19 01:44:41,9.807,441,18,154,5,96,2,122,289,183,70,27,normal
"41,597","29,083",2013-08-24 18:58:26,13.014,868,34,303,8,173,2,122,289,183,70,28,best
"41,662","29,083",2013-08-31 18:34:40,12.07,381,11,129,4,74,2,122,289,183,70,29,normal
"41,665","29,083",2013-09-01 00:00:56,8.624,883,35,323,10,216,2,122,289,183,70,29,normal
"41,701","29,083",2013-09-03 18:30:12,10.919,916,41,326,10,188,2,122,289,183,70,29,best
"41,750","29,083",2013-09-10 21:12:05,0,0,0,0,0,0,2,122,289,183,70,30,normal
"42,274","29,083",2013-11-05 21:21:38,8.305,279,11,96,5,54,2,122,289,183,70,30,normal
"42,505","29,083",2013-11-28 19:58:36,16.468,724,40,266,5,147,2,122,289,183,70,30,best
"42,660","29,083",2013-12-11 18:44:11,13.709,"1,905",81,681,16,392,2,122,289,183,70,31,normal
"42,684","29,083",2013-12-13 09:00:56,12.424,643,29,224,6,133,2,122,289,183,70,32,normal
"42,430","29,083",2013-11-21 05:03:57,0,0,0,0,0,0,2,122,289,183,70,30,normal
"42,855","29,083",2013-12-28 18:48:57,14.673,"1,211",54,462,9,271,2,122,289,183,70,36,best
"42,860","29,083",2013-12-28 22:47:53,12.635,"2,072",85,731,19,428,2,122,289,183,70,37,normal
"42,903","29,083",2014-01-01 18:52:31,16.155,"1,895",86,669,14,362,2,122,289,183,70,37,best
"42,745","29,083",2013-12-18 04:27:53,12.617,"2,089",98,751,21,402,2,122,289,183,70,32,best
"42,759","29,083",2013-12-18 20:22:05,12.43,"1,019",47,371,10,202,2,122,289,183,70,33,best
"42,777","29,083",2013-12-20 09:23:46,14.41,"1,067",55,384,9,206,2,122,289,183,70,34,best
"42,791","29,083",2013-12-22 02:02:45,9.34,373,13,136,4,90,2,122,289,183,70,35,best
"43,334","29,083",2014-01-28 07:00:35,13.887,"1,787",81,647,15,362,2,122,289,183,70,38,normal
"41,555","29,083",2013-08-21 05:48:40,14.054,566,30,207,5,108,2,122,289,183,70,27,best
"40,791","29,083",2013-05-18 19:36:58,6.546,201,6,77,3,47,2,122,289,183,70,10,normal
"62,895","29,087",2015-10-29 09:25:15,0,0,0,0,0,0,2,3,2,2,0,0,normal
"38,712","29,087",2012-06-12 20:48:52,12.306,464,15,165,4,108,2,3,2,2,0,0,normal
"49,534","29,087",2014-10-06 20:26:45,4.687,265,6,94,4,74,2,3,2,2,0,0,normal
"42,017","29,093",2013-10-14 22:41:21,6.57,154,7,54,3,32,4,1,0,0,0,0,normal
"38,682","29,097",2012-06-06 16:35:21,8.12,"1,011",37,358,13,230,0,3,2,1,0,0,normal
"39,655","29,097",2012-12-10 03:08:58,7.083,"1,270",42,445,18,294,0,3,2,1,0,0,normal
"39,674","29,097",2012-12-12 15:59:28,6.04,533,15,191,9,121,0,3,2,1,0,0,normal
"38,690","29,098",2012-06-08 02:30:02,1.381,102,4,40,3,26,0,2,0,0,0,0,normal
"38,691","29,098",2012-06-08 02:36:47,3.654,118,5,44,3,27,0,2,0,0,0,0,normal
"45,525","29,100",2014-05-11 20:52:44,9.974,641,18,202,7,142,4,20,23,35,8,8,normal
"38,841","29,100",2012-07-12 19:47:35,10.042,893,33,337,9,216,4,20,23,35,8,2,normal
"43,480","29,100",2014-02-06 02:32:53,10.153,"3,420",143,"1,225",37,752,4,20,23,35,8,7,best
"38,695","29,100",2012-06-08 15:07:34,12.804,"1,265",37,420,11,273,4,20,23,35,8,0,best
"38,705","29,100",2012-06-10 20:40:29,11.269,"1,518",61,531,15,329,4,20,23,35,8,1,normal
"38,773","29,100",2012-06-29 21:02:42,8.198,"1,826",74,628,26,388,4,20,23,35,8,1,normal
"38,786","29,100",2012-07-02 18:42:57,8.797,459,17,156,6,98,4,20,23,35,8,1,best
"38,876","29,100",2012-07-19 16:39:15,5.42,742,22,256,12,181,4,20,23,35,8,2,normal
"39,010","29,100",2012-08-20 15:19:17,7.182,"1,122",37,397,15,269,4,20,23,35,8,2,normal
"39,021","29,100",2012-08-22 16:24:28,15.977,741,23,259,5,178,4,20,23,35,8,2,normal
"39,047","29,100",2012-08-27 17:52:54,9.37,997,47,359,12,215,4,20,23,35,8,2,best
"39,263","29,100",2012-10-03 15:19:42,13.496,486,16,181,4,105,4,20,23,35,8,3,normal
"39,705","29,100",2012-12-20 00:49:49,0,0,0,0,0,0,4,20,23,35,8,3,normal
"39,720","29,100",2012-12-23 03:31:11,0,0,0,0,0,0,4,20,23,35,8,3,best
"39,931","29,100",2013-01-31 20:08:04,7.304,774,29,269,13,162,4,20,23,35,8,4,best
"40,178","29,100",2013-03-08 21:50:46,8.786,"1,449",61,511,18,320,4,20,23,35,8,6,normal
"40,049","29,100",2013-02-18 19:12:14,8.983,"1,588",45,557,18,373,4,20,23,35,8,5,best
"40,050","29,100",2013-02-18 19:25:00,8.186,"2,453",48,814,29,599,4,20,23,35,8,6,normal
"40,317","29,100",2013-03-27 14:00:11,7.798,649,24,232,9,144,4,20,23,35,8,6,best
"43,843","29,100",2014-02-25 03:20:22,11.909,"1,138",52,412,11,238,4,20,23,35,8,8,normal
"38,697","29,101",2012-06-08 18:37:10,11.174,"1,258",53,463,12,287,0,6,3,1,2,0,normal
"38,817","29,101",2012-07-09 01:52:37,10.066,415,12,140,5,85,0,6,3,1,2,0,best
"38,818","29,101",2012-07-09 02:00:39,7.45,395,12,139,5,97,0,6,3,1,2,1,normal
"38,830","29,101",2012-07-11 11:53:36,13.2,597,23,211,5,130,0,6,3,1,2,1,normal
"38,833","29,101",2012-07-12 00:22:31,18.875,845,34,289,5,173,0,6,3,1,2,1,best
"38,698","29,101",2012-06-08 23:52:49,3.109,215,3,74,4,59,0,6,3,1,2,0,normal
"60,499","29,104",2015-08-27 10:18:53,8.137,687,20,236,9,154,2,36,12,5,12,10,normal
"60,496","29,104",2015-08-27 09:39:07,0.291,71,2,28,2,20,2,36,12,5,12,9,normal
"60,497","29,104",2015-08-27 09:57:57,14.196,523,24,191,4,118,2,36,12,5,12,9,best
"60,498","29,104",2015-08-27 10:06:31,6.814,361,8,120,5,87,2,36,12,5,12,10,normal
"60,501","29,104",2015-08-27 10:28:04,3.05,397,13,157,8,104,2,36,12,5,12,10,normal
"47,433","29,104",2014-08-01 09:42:58,8.708,379,17,138,5,81,2,36,12,5,12,9,normal
"81,929","29,104",2017-03-03 17:57:26,10.076,403,18,147,7,72,2,36,12,5,12,11,normal
"38,700","29,104",2012-06-09 09:55:37,7.239,"1,396",27,462,18,344,2,36,12,5,12,0,best
"38,702","29,104",2012-06-10 09:40:31,3.975,662,20,249,11,182,2,36,12,5,12,1,best
"38,703","29,104",2012-06-10 10:22:47,6.062,"1,068",28,382,15,274,2,36,12,5,12,2,best
"38,743","29,104",2012-06-21 21:38:44,10.211,285,10,100,3,64,2,36,12,5,12,3,normal
"38,744","29,104",2012-06-21 21:57:10,6.873,655,15,223,9,158,2,36,12,5,12,3,normal
"39,283","29,104",2012-10-06 16:56:47,4.143,481,17,172,10,114,2,36,12,5,12,3,normal
"40,445","29,104",2013-04-12 06:48:09,9.414,433,10,143,5,96,2,36,12,5,12,4,best
"40,264","29,104",2013-03-20 13:10:25,9.145,957,27,356,10,248,2,36,12,5,12,3,best
"81,602","29,104",2017-02-25 17:42:00,6.561,347,9,120,5,83,2,36,12,5,12,10,normal
"81,640","29,104",2017-02-26 11:50:36,0,0,0,0,0,0,2,36,12,5,12,10,best
"40,577","29,104",2013-04-24 12:24:54,5.588,357,15,137,6,84,2,36,12,5,12,6,normal
"83,234","29,104",2017-03-30 12:22:21,0,0,0,0,0,0,2,36,12,5,12,12,normal
"81,944","29,104",2017-03-03 23:47:17,5.431,474,11,176,7,124,2,36,12,5,12,12,normal
"41,179","29,104",2013-07-03 19:45:18,3.535,472,10,169,10,116,2,36,12,5,12,7,normal
"41,110","29,104",2013-06-24 11:41:55,4.976,475,18,160,10,106,2,36,12,5,12,6,normal
"41,131","29,104",2013-06-26 10:02:33,2.011,419,10,153,10,110,2,36,12,5,12,6,normal
"41,129","29,104",2013-06-26 09:36:27,3.344,"1,026",33,403,20,267,2,36,12,5,12,6,normal
"41,130","29,104",2013-06-26 09:45:17,5.201,424,16,155,7,104,2,36,12,5,12,6,normal
"41,160","29,104",2013-06-30 05:58:38,15.185,362,19,132,3,67,2,36,12,5,12,6,best
"81,941","29,104",2017-03-03 23:32:08,11.11,713,26,246,7,158,2,36,12,5,12,11,best
"81,663","29,104",2017-02-26 22:38:07,0,0,0,0,0,0,2,36,12,5,12,11,normal
"41,370","29,104",2013-07-31 20:31:51,0,0,0,0,0,0,2,36,12,5,12,8,normal
"41,371","29,104",2013-07-31 20:45:37,0,0,0,0,0,0,2,36,12,5,12,8,best
"41,151","29,104",2013-06-28 21:34:40,4.097,171,5,57,4,39,2,36,12,5,12,6,normal
"41,565","29,104",2013-08-22 09:14:14,0,0,0,0,0,0,2,36,12,5,12,9,normal
"41,566","29,104",2013-08-22 09:18:48,0,0,0,0,0,0,2,36,12,5,12,9,normal
"40,497","29,104",2013-04-17 06:21:35,0.373,88,1,35,2,28,2,36,12,5,12,5,best
"41,198","29,104",2013-07-07 12:57:12,0,0,0,0,0,0,2,36,12,5,12,7,best
"38,704","29,104",2012-06-10 20:16:07,7.505,440,10,149,6,101,2,36,12,5,12,3,normal
"38,824","29,118",2012-07-09 17:10:10,5.024,281,5,94,5,67,2,1,7,2,0,0,normal
"38,842","29,121",2012-07-13 05:07:11,9.621,310,14,107,4,63,1,6,10,7,2,0,normal
"39,344","29,121",2012-10-14 17:15:38,6.834,214,5,74,3,51,1,6,10,7,2,2,normal
"39,033","29,121",2012-08-26 12:58:10,8.808,"1,319",40,458,16,296,1,6,10,7,2,0,normal
"39,124","29,121",2012-09-10 17:28:02,5.187,766,35,281,13,185,1,6,10,7,2,0,best
"39,208","29,121",2012-09-24 18:18:05,6.686,388,13,148,5,102,1,6,10,7,2,1,best
"38,740","29,121",2012-06-21 18:34:42,14.76,684,29,249,5,158,1,6,10,7,2,0,normal
"39,341","29,124",2012-10-14 03:49:07,0,0,0,0,0,0,4,1,3,0,0,0,normal
"42,170","29,132",2013-10-29 22:24:47,0,0,0,0,0,0,7,44,57,174,22,20,best
"40,635","29,132",2013-04-30 02:46:39,16.727,"2,495",109,872,17,503,7,44,57,174,22,6,best
"42,014","29,132",2013-10-14 18:59:33,18.893,"3,494",158,"1,211",21,686,7,44,57,174,22,19,normal
"40,166","29,132",2013-03-08 01:51:49,17.524,"3,665",127,"1,284",23,803,7,44,57,174,22,1,best
"40,820","29,132",2013-05-21 00:20:47,15.332,"2,935",106,"1,044",21,648,7,44,57,174,22,13,normal
"41,071","29,132",2013-06-19 20:04:01,18.303,"2,484",68,836,15,531,7,44,57,174,22,15,normal
"39,163","29,132",2012-09-14 23:26:32,18.646,"3,818",169,"1,353",23,772,7,44,57,174,22,0,best
"50,792","29,132",2014-11-18 02:30:20,18.977,"2,934",92,"1,001",17,642,7,44,57,174,22,21,best
"40,051","29,132",2013-02-19 01:03:02,11.775,"1,566",48,545,14,367,7,44,57,174,22,1,normal
"40,360","29,132",2013-04-02 00:17:38,11.447,"1,793",69,637,17,400,7,44,57,174,22,2,normal
"40,419","29,132",2013-04-09 18:56:52,10.685,620,19,215,6,147,7,44,57,174,22,2,best
"40,565","29,132",2013-04-22 22:43:10,16.464,"1,190",50,443,8,256,7,44,57,174,22,5,best
"40,579","29,132",2013-04-24 17:23:27,14.077,"1,453",39,507,11,346,7,44,57,174,22,6,normal
"40,630","29,132",2013-04-30 00:43:11,14.705,669,32,254,5,147,7,44,57,174,22,6,normal
"40,683","29,132",2013-05-06 18:31:40,16.04,"1,711",70,607,12,356,7,44,57,174,22,7,best
"40,689","29,132",2013-05-07 16:47:50,14.604,908,40,334,7,191,7,44,57,174,22,8,best
"40,701","29,132",2013-05-07 21:41:41,18.723,"2,166",92,765,13,437,7,44,57,174,22,9,best
"39,682","29,132",2012-12-14 03:59:53,17.742,"5,421",192,"1,822",34,"1,138",7,44,57,174,22,1,normal
"40,682","29,132",2013-05-06 17:39:49,13.052,"1,693",71,576,15,349,7,44,57,174,22,7,normal
"41,014","29,132",2013-06-13 18:04:55,18.75,"1,365",46,478,8,300,7,44,57,174,22,14,best
"41,016","29,132",2013-06-13 19:06:54,14.208,"1,982",47,681,15,459,7,44,57,174,22,15,normal
"40,787","29,132",2013-05-17 19:48:11,17.516,"4,458",158,"1,571",28,975,7,44,57,174,22,10,best
"40,815","29,132",2013-05-20 20:42:29,14.36,"1,392",53,490,11,290,7,44,57,174,22,11,best
"40,818","29,132",2013-05-20 23:36:20,12.25,"1,501",47,525,13,349,7,44,57,174,22,12,best
"40,880","29,132",2013-05-29 15:22:49,16.167,"1,468",69,520,11,276,7,44,57,174,22,13,normal
"41,616","29,132",2013-08-27 16:16:07,10.735,"1,132",46,428,11,265,7,44,57,174,22,15,normal
"41,703","29,132",2013-09-04 00:40:49,15.324,"1,554",35,527,11,355,7,44,57,174,22,16,best
"41,700","29,132",2013-09-03 18:17:21,18.478,"2,185",78,782,13,479,7,44,57,174,22,15,normal
"40,159","29,132",2013-03-06 23:14:46,15.949,"2,719",124,964,19,577,7,44,57,174,22,1,normal
"42,012","29,132",2013-10-14 17:37:03,14.345,"1,045",38,382,8,230,7,44,57,174,22,18,best
"41,805","29,132",2013-09-18 21:37:39,10.981,"1,397",34,487,13,341,7,44,57,174,22,17,normal
"41,846","29,132",2013-09-23 17:29:53,8.778,775,28,268,10,167,7,44,57,174,22,17,best
"42,812","29,132",2013-12-23 20:32:36,15.355,"2,335",92,797,18,456,7,44,57,174,22,21,normal
"40,429","29,132",2013-04-10 19:55:16,20.699,"4,878",190,"1,699",26,"1,024",7,44,57,174,22,3,normal
"56,743","29,132",2015-05-04 17:03:07,12.925,694,22,233,6,149,7,44,57,174,22,22,normal
"40,443","29,132",2013-04-11 23:03:38,17.981,"4,377",147,"1,448",27,926,7,44,57,174,22,3,best
"42,016","29,132",2013-10-14 21:21:13,20.572,"2,621",95,918,14,577,7,44,57,174,22,19,best
"40,564","29,132",2013-04-22 21:05:46,20.295,"2,586",95,931,14,598,7,44,57,174,22,4,best
"41,702","29,132",2013-09-03 18:35:14,16.266,595,20,217,4,133,7,44,57,174,22,15,best
"40,681","29,132",2013-05-06 16:56:28,16.648,"2,229",89,795,15,465,7,44,57,174,22,7,normal
"40,881","29,132",2013-05-29 15:48:17,18.845,"5,139",167,"1,774",30,"1,121",7,44,57,174,22,13,best
"40,882","29,132",2013-05-29 18:46:20,19.503,"3,557",131,"1,311",20,826,7,44,57,174,22,14,normal
"40,884","29,132",2013-05-29 19:39:49,15.747,"2,257",89,790,16,478,7,44,57,174,22,14,normal
"41,705","29,132",2013-09-04 02:17:54,0,0,0,0,0,0,7,44,57,174,22,17,normal
"86,085","29,136",2017-06-02 19:42:11,0,0,0,0,0,0,7,2,3,15,1,1,normal
"38,813","29,136",2012-07-07 15:42:27,18.838,171,3,53,1,37,7,2,3,15,1,0,best
"38,846","29,151",2012-07-13 19:31:58,17.15,615,25,223,4,129,2,5,6,2,1,0,best
"38,857","29,151",2012-07-16 01:34:35,13.087,"1,358",40,480,11,321,2,5,6,2,1,1,normal
"38,791","29,151",2012-07-03 10:33:18,7.01,"1,931",50,656,27,454,2,5,6,2,1,0,normal
"39,388","29,151",2012-10-23 01:42:14,0,0,0,0,0,0,2,5,6,2,1,1,normal
"55,053","29,151",2015-03-24 03:21:34,10.346,"1,124",19,381,11,274,2,5,6,2,1,1,normal
"38,792","29,152",2012-07-03 14:07:24,12.255,325,13,120,3,69,0,10,6,4,3,0,best
"38,831","29,152",2012-07-11 19:47:19,7.114,"1,314",37,471,17,327,0,10,6,4,3,1,normal
"38,869","29,152",2012-07-17 14:59:10,10.605,910,18,301,9,211,0,10,6,4,3,1,best
"38,878","29,152",2012-07-19 21:30:06,14.14,610,18,206,5,124,0,10,6,4,3,2,normal
"38,884","29,152",2012-07-23 14:52:31,10.819,"1,430",42,480,14,328,0,10,6,4,3,2,normal
"39,034","29,152",2012-08-26 20:31:11,13.413,625,16,215,5,144,0,10,6,4,3,2,normal
"39,057","29,152",2012-08-28 19:21:09,14.327,"1,172",44,398,9,257,0,10,6,4,3,2,normal
"39,058","29,152",2012-08-28 19:45:43,17.929,"1,147",48,410,7,259,0,10,6,4,3,2,best
"42,589","29,152",2013-12-05 10:23:06,14.479,910,42,327,7,195,0,10,6,4,3,3,normal
"43,856","29,152",2014-02-25 21:48:58,10.996,958,28,328,9,229,0,10,6,4,3,3,normal
"46,960","29,157",2014-07-11 15:06:17,10.952,421,18,144,5,82,0,6,1,0,1,1,normal
"46,647","29,157",2014-06-25 17:52:27,0,0,0,0,0,0,0,6,1,0,1,1,normal
"38,798","29,157",2012-07-05 10:48:03,5.394,322,11,106,8,67,0,6,1,0,1,0,best
"75,569","29,157",2016-10-12 08:16:46,0,0,0,0,0,0,0,6,1,0,1,1,normal
"39,576","29,157",2012-11-29 11:49:26,10.282,376,21,149,4,83,0,6,1,0,1,1,normal
"39,978","29,157",2013-02-08 09:31:55,0,0,0,0,0,0,0,6,1,0,1,1,normal
"75,365","29,162",2016-10-08 05:15:23,13.052,773,28,259,7,156,29,7,56,"1,963",4,4,normal
"50,465","29,162",2014-11-07 20:23:50,7.254,413,9,147,5,110,29,7,56,"1,963",4,0,best
"53,402","29,162",2015-02-07 02:02:11,10.242,"1,027",30,367,10,257,29,7,56,"1,963",4,1,normal
"53,410","29,162",2015-02-07 07:36:46,6.11,"1,237",19,408,18,306,29,7,56,"1,963",4,1,best
"53,432","29,162",2015-02-08 00:37:36,8.367,692,16,242,8,170,29,7,56,"1,963",4,2,best
"57,000","29,162",2015-05-10 06:51:36,3.281,356,13,131,8,87,29,7,56,"1,963",4,3,normal
"57,113","29,162",2015-05-12 21:06:25,3.76,275,7,93,5,72,29,7,56,"1,963",4,3,best
"38,879","29,175",2012-07-20 11:56:08,14.752,267,7,91,2,58,0,4,7,1,2,1,normal
"38,872","29,175",2012-07-18 13:11:08,7.857,729,29,273,9,176,0,4,7,1,2,0,normal
"38,873","29,175",2012-07-18 13:16:01,15.872,565,20,188,4,118,0,4,7,1,2,0,best
"39,808","29,175",2013-01-13 21:31:45,13.883,"1,482",60,524,12,314,0,4,7,1,2,1,best
"44,511","29,176",2014-03-25 13:35:38,6.944,483,20,174,8,104,0,846,973,"1,521",295,67,best
"44,531","29,176",2014-03-26 05:40:20,8.433,757,26,266,9,179,0,846,973,"1,521",295,68,best
"66,286","29,176",2016-02-04 15:08:30,0,0,0,0,0,0,0,846,973,"1,521",295,221,normal
"44,541","29,176",2014-03-26 13:31:43,9.821,601,12,218,6,153,0,846,973,"1,521",295,70,normal
"44,503","29,176",2014-03-25 06:34:00,14.925,790,35,260,6,164,0,846,973,"1,521",295,66,best
"44,538","29,176",2014-03-26 09:18:42,8.061,"1,419",52,492,20,306,0,846,973,"1,521",295,69,best
"44,558","29,176",2014-03-27 05:47:36,5.689,"1,032",28,362,16,253,0,846,973,"1,521",295,70,normal
"44,559","29,176",2014-03-27 11:40:07,16.135,599,14,203,4,153,0,846,973,"1,521",295,70,normal
"44,590","29,176",2014-03-28 11:15:19,0,0,0,0,0,0,0,846,973,"1,521",295,70,normal
"44,584","29,176",2014-03-28 07:15:13,0,0,0,0,0,0,0,846,973,"1,521",295,70,normal
"44,601","29,176",2014-03-28 16:42:42,0,0,0,0,0,0,0,846,973,"1,521",295,70,best
"44,856","29,176",2014-04-10 07:52:37,0,0,0,0,0,0,0,846,973,"1,521",295,76,best
"44,860","29,176",2014-04-10 13:54:55,0,0,0,0,0,0,0,846,973,"1,521",295,77,normal
"44,864","29,176",2014-04-10 18:00:46,0,0,0,0,0,0,0,846,973,"1,521",295,77,normal
"44,936","29,176",2014-04-14 11:34:42,0,0,0,0,0,0,0,846,973,"1,521",295,77,normal
"44,938","29,176",2014-04-14 11:49:48,0,0,0,0,0,0,0,846,973,"1,521",295,77,normal
"44,949","29,176",2014-04-15 07:25:27,0,0,0,0,0,0,0,846,973,"1,521",295,77,normal
"44,957","29,176",2014-04-15 13:59:45,0,0,0,0,0,0,0,846,973,"1,521",295,77,normal
"44,970","29,176",2014-04-15 20:39:06,0,0,0,0,0,0,0,846,973,"1,521",295,77,normal
"76,145","29,176",2016-10-26 07:52:49,8.29,598,17,210,7,146,0,846,973,"1,521",295,247,normal
"76,194","29,176",2016-10-27 10:42:02,8.972,513,19,183,6,117,0,846,973,"1,521",295,247,best
"68,697","29,176",2016-04-07 17:49:20,0,0,0,0,0,0,0,846,973,"1,521",295,237,normal
"55,482","29,176",2015-04-07 06:00:06,11.565,424,13,151,4,94,0,846,973,"1,521",295,160,best
"76,360","29,176",2016-10-31 18:34:41,7.888,805,26,285,11,179,0,846,973,"1,521",295,251,best
"76,335","29,176",2016-10-31 10:50:41,32.567,554,15,205,2,143,0,846,973,"1,521",295,250,normal
"55,485","29,176",2015-04-07 09:11:43,9.461,"1,022",37,367,11,242,0,846,973,"1,521",295,161,normal
"45,541","29,176",2014-05-12 08:50:54,17.417,147,0,52,1,50,0,846,973,"1,521",295,80,best
"45,544","29,176",2014-05-12 10:41:07,4.746,456,13,167,8,112,0,846,973,"1,521",295,81,best
"69,620","29,176",2016-05-02 04:30:41,30.955,277,14,107,1,64,0,846,973,"1,521",295,239,best
"45,550","29,176",2014-05-12 14:14:52,3.878,182,7,72,3,51,0,846,973,"1,521",295,82,best
"45,450","29,176",2014-05-08 23:20:38,5.085,193,11,75,4,43,0,846,973,"1,521",295,80,normal
"67,831","29,176",2016-03-14 08:37:18,8.214,93,2,36,1,28,0,846,973,"1,521",295,235,normal
"45,213","29,176",2014-04-27 08:37:27,9.252,228,12,79,3,47,0,846,973,"1,521",295,80,normal
"75,943","29,176",2016-10-20 15:41:14,7.73,293,14,107,4,66,0,846,973,"1,521",295,246,best
"55,493","29,176",2015-04-07 10:34:22,12.589,"2,256",79,821,19,528,0,846,973,"1,521",295,161,best
"76,355","29,176",2016-10-31 17:10:16,0,0,0,0,0,0,0,846,973,"1,521",295,250,best
"76,871","29,176",2016-11-15 15:18:18,5.485,559,26,210,9,136,0,846,973,"1,521",295,262,best
"45,266","29,176",2014-04-29 15:37:35,4.66,252,3,86,4,67,0,846,973,"1,521",295,80,normal
"57,300","29,176",2015-05-16 06:13:17,0.682,133,2,51,3,41,0,846,973,"1,521",295,203,best
"77,090","29,176",2016-11-21 14:31:55,5.863,251,11,92,5,54,0,846,973,"1,521",295,264,normal
"45,019","29,176",2014-04-18 09:06:58,0,0,0,0,0,0,0,846,973,"1,521",295,78,best
