"id","id_user","creation_date","ari","characters","complexwords","syllables","sentences","words","questions","answers","comments","reviews","accepted_answers","hist_accepted_answers","class"
"5,314","7,726",2012-09-12 17:55:47,0,0,0,0,0,0,6,66,90,59,25,16,normal
"5,915","7,726",2012-11-12 07:26:40,0,0,0,0,0,0,6,66,90,59,25,24,best
"5,362","7,726",2012-09-17 16:06:36,0,0,0,0,0,0,6,66,90,59,25,16,normal
"5,635","7,726",2012-10-11 14:40:04,10.595,"1,110",45,397,11,257,6,66,90,59,25,20,best
"4,957","7,726",2012-08-05 07:31:56,7.374,739,28,263,14,148,6,66,90,59,25,7,best
"5,210","7,726",2012-09-01 14:10:21,0,0,0,0,0,0,6,66,90,59,25,12,normal
"4,814","7,726",2012-07-21 13:42:47,12.288,644,24,228,6,135,6,66,90,59,25,5,best
"4,803","7,726",2012-07-20 14:38:56,11.054,709,32,262,7,157,6,66,90,59,25,5,normal
"5,186","7,726",2012-08-30 06:44:54,9.995,755,24,266,8,172,6,66,90,59,25,12,normal
"5,348","7,726",2012-09-16 07:14:38,0,0,0,0,0,0,6,66,90,59,25,16,normal
"5,289","7,726",2012-09-10 06:13:01,0,0,0,0,0,0,6,66,90,59,25,14,best
"5,200","7,726",2012-08-31 07:16:26,0,0,0,0,0,0,6,66,90,59,25,12,normal
"5,398","7,726",2012-09-20 07:19:03,12.974,"2,570",110,915,23,528,6,66,90,59,25,17,best
"5,173","7,726",2012-08-28 17:22:55,29.561,"1,354",63,496,5,290,6,66,90,59,25,12,normal
"5,170","7,726",2012-08-28 14:43:12,13.112,"1,259",51,457,11,262,6,66,90,59,25,12,normal
"5,169","7,726",2012-08-28 14:31:10,23.158,"1,687",64,605,8,367,6,66,90,59,25,11,best
"4,734","7,726",2012-07-11 13:41:01,0,0,0,0,0,0,6,66,90,59,25,1,normal
"4,967","7,726",2012-08-09 14:39:14,9.752,"2,486",110,905,29,532,6,66,90,59,25,8,best
"4,729","7,726",2012-07-10 16:50:09,0,0,0,0,0,0,6,66,90,59,25,1,normal
"4,728","7,726",2012-07-10 16:42:41,0,0,0,0,0,0,6,66,90,59,25,0,best
"4,878","7,726",2012-07-27 14:25:28,12.728,956,21,322,8,222,6,66,90,59,25,6,normal
"5,483","7,726",2012-09-29 07:08:11,0,0,0,0,0,0,6,66,90,59,25,19,best
"4,901","7,726",2012-07-31 07:22:43,9.058,462,13,167,5,114,6,66,90,59,25,7,normal
"22,183","7,731",2015-06-23 15:31:24,0,0,0,0,0,0,2,2,3,2,0,0,normal
"9,241","7,731",2013-08-29 14:49:13,0,0,0,0,0,0,2,2,3,2,0,0,normal
"4,755","7,733",2012-07-13 13:33:11,10.128,397,8,129,4,95,0,3,5,1,3,1,best
"4,830","7,733",2012-07-23 20:29:26,7.282,255,4,82,4,55,0,3,5,1,3,2,best
"4,750","7,733",2012-07-12 19:15:16,1.594,112,2,38,3,29,0,3,5,1,3,0,best
"5,324","7,737",2012-09-13 13:34:14,0,0,0,0,0,0,0,34,236,111,14,6,normal
"37,051","7,737",2017-05-07 12:37:35,17.365,"1,902",64,673,12,424,0,34,236,111,14,13,best
"9,447","7,737",2013-09-10 16:28:29,0,0,0,0,0,0,0,34,236,111,14,7,best
"5,140","7,737",2012-08-27 06:46:07,9.294,"1,000",28,340,11,235,0,34,236,111,14,3,best
"9,144","7,737",2013-08-25 21:22:19,12.952,"3,916",154,"1,457",33,870,0,34,236,111,14,6,best
"36,350","7,737",2017-04-15 09:55:50,13.263,"16,553",648,"6,137",133,"3,871",0,34,236,111,14,13,normal
"34,738","7,737",2017-02-15 13:50:45,0,0,0,0,0,0,0,34,236,111,14,12,normal
"34,102","7,737",2017-01-18 12:52:34,7.747,"2,158",82,772,31,471,0,34,236,111,14,12,normal
"27,498","7,737",2016-03-01 05:29:15,0,0,0,0,0,0,0,34,236,111,14,10,normal
"27,738","7,737",2016-03-10 15:39:58,11.149,710,28,257,7,156,0,34,236,111,14,10,best
"35,686","7,737",2017-03-24 01:22:26,0,0,0,0,0,0,0,34,236,111,14,12,normal
"35,614","7,737",2017-03-21 04:34:31,0,0,0,0,0,0,0,34,236,111,14,12,normal
"10,069","7,737",2013-10-28 10:58:31,14.509,"2,244",78,770,17,493,0,34,236,111,14,8,best
"4,876","7,737",2012-07-27 12:34:45,13.395,"1,388",37,493,11,329,0,34,236,111,14,1,best
"36,332","7,737",2017-04-14 19:36:56,12.899,332,17,124,3,68,0,34,236,111,14,12,best
"35,849","7,737",2017-03-29 22:51:05,14.441,"3,199",137,"1,187",24,727,0,34,236,111,14,12,normal
"36,637","7,737",2017-04-23 19:32:01,14.045,904,29,310,7,203,0,34,236,111,14,13,normal
"5,191","7,737",2012-08-30 14:38:33,0,0,0,0,0,0,0,34,236,111,14,4,best
"32,389","7,737",2016-10-26 13:43:11,12.926,858,32,323,7,205,0,34,236,111,14,11,best
"22,941","7,737",2015-07-30 21:31:24,0,0,0,0,0,0,0,34,236,111,14,10,normal
"5,151","7,737",2012-08-27 21:22:48,15.395,"1,438",50,545,10,356,0,34,236,111,14,4,normal
"10,131","7,737",2013-10-31 10:45:00,18.928,"2,936",115,"1,076",17,663,0,34,236,111,14,9,best
"9,092","7,737",2013-08-23 10:53:03,11.975,"1,106",32,388,10,248,0,34,236,111,14,6,normal
"4,812","7,737",2012-07-21 10:40:56,12.467,"1,920",83,680,18,394,0,34,236,111,14,0,best
"4,762","7,737",2012-07-15 14:13:59,0,0,0,0,0,0,0,34,236,111,14,0,normal
"23,144","7,737",2015-08-12 18:14:18,14.999,"1,402",55,535,10,339,0,34,236,111,14,10,normal
"5,047","7,737",2012-08-18 12:03:59,6.898,"10,736",370,"3,944",148,"2,577",0,34,236,111,14,3,normal
"4,760","7,737",2012-07-15 08:15:51,0,0,0,0,0,0,0,34,236,111,14,0,normal
"5,308","7,737",2012-09-12 12:21:00,10.838,"6,578",260,"2,400",65,"1,488",0,34,236,111,14,5,best
"4,975","7,737",2012-08-11 12:33:47,9.206,"7,455",259,"2,677",85,"1,703",0,34,236,111,14,2,best
"36,641","7,737",2017-04-24 00:47:15,11.287,"3,178",112,"1,115",31,697,0,34,236,111,14,13,normal
"5,058","7,737",2012-08-19 20:11:23,14.174,"11,160",341,"4,118",83,"2,870",0,34,236,111,14,3,normal
"22,667","7,737",2015-07-15 18:39:24,8.558,436,20,153,6,92,0,34,236,111,14,10,normal
"21,225","7,737",2015-05-15 19:47:07,0,0,0,0,0,0,0,34,236,111,14,10,normal
"4,873","7,741",2012-07-26 20:01:20,5.867,293,12,109,5,67,3,3,3,1,0,0,normal
"4,827","7,741",2012-07-23 19:46:19,4.974,366,9,131,6,92,3,3,3,1,0,0,normal
"21,072","7,741",2015-05-06 14:55:11,0,0,0,0,0,0,3,3,3,1,0,0,normal
"4,782","7,752",2012-07-19 03:10:19,8.941,683,14,226,8,156,0,1,0,0,0,0,normal
"4,785","7,754",2012-07-19 11:25:08,11.654,506,17,177,5,106,0,3,8,4,0,0,normal
"6,381","7,754",2013-01-10 01:46:41,8.186,754,26,263,10,167,0,3,8,4,0,0,normal
"4,944","7,754",2012-08-03 01:02:25,6.462,"2,188",63,763,31,535,0,3,8,4,0,0,normal
"4,811","7,755",2012-07-20 23:55:03,8.301,769,29,271,10,171,0,2,0,0,0,0,normal
"4,787","7,755",2012-07-19 16:47:34,6.717,443,17,158,7,99,0,2,0,0,0,0,normal
"5,576","7,761",2012-10-07 06:12:56,0,0,0,0,0,0,0,3,6,1,0,0,normal
"28,315","7,761",2016-04-06 16:53:54,10.572,961,38,336,10,211,0,3,6,1,0,0,normal
"8,469","7,761",2013-07-10 23:03:02,7.743,282,11,100,4,62,0,3,6,1,0,0,normal
"5,160","7,762",2012-08-28 01:15:22,9.236,"1,454",68,539,17,324,0,14,19,4,8,6,best
"4,845","7,762",2012-07-24 13:00:27,12.983,683,23,232,6,143,0,14,19,4,8,2,normal
"4,911","7,762",2012-07-31 17:00:40,10.379,728,27,252,8,155,0,14,19,4,8,3,normal
"5,573","7,762",2012-10-06 12:50:25,0,0,0,0,0,0,0,14,19,4,8,8,normal
"5,136","7,762",2012-08-27 03:22:34,11.141,685,37,252,8,133,0,14,19,4,8,5,normal
"4,888","7,762",2012-07-28 16:32:00,13.738,"1,844",85,660,16,366,0,14,19,4,8,2,best
"5,138","7,762",2012-08-27 04:37:32,13.053,912,49,363,8,190,0,14,19,4,8,5,best
"5,182","7,762",2012-08-29 13:14:21,12.796,"2,918",107,"1,011",26,612,0,14,19,4,8,7,best
"5,137","7,762",2012-08-27 03:59:34,11.125,875,37,329,9,185,0,14,19,4,8,5,normal
"5,102","7,762",2012-08-23 11:38:54,13.403,584,24,219,5,121,0,14,19,4,8,4,best
"4,823","7,762",2012-07-23 13:11:11,9.97,825,23,279,9,183,0,14,19,4,8,0,best
"5,844","7,762",2012-11-05 11:49:37,0,0,0,0,0,0,0,14,19,4,8,8,normal
"5,093","7,762",2012-08-22 18:12:49,11.076,493,17,171,5,106,0,14,19,4,8,3,best
"4,843","7,762",2012-07-24 12:50:30,8.701,"1,042",29,362,13,231,0,14,19,4,8,1,best
"15,881","7,763",2014-09-13 19:02:51,8.925,"1,026",33,362,12,235,3,2,2,3,0,0,normal
"4,956","7,763",2012-08-04 18:03:44,7.183,941,19,323,12,236,3,2,2,3,0,0,normal
"6,374","7,777",2013-01-09 23:13:03,6.828,243,9,80,5,49,7,4,4,2,0,0,normal
"6,809","7,777",2013-02-16 22:55:43,0,0,0,0,0,0,7,4,4,2,0,0,normal
"6,376","7,777",2013-01-10 00:24:06,8.286,151,7,54,4,27,7,4,4,2,0,0,normal
"6,537","7,777",2013-01-24 20:33:22,8.28,678,16,225,9,149,7,4,4,2,0,0,normal
"15,586","7,789",2014-09-01 09:02:19,0,0,0,0,0,0,13,1,18,13,0,0,normal
"5,082","7,790",2012-08-22 00:56:11,8.307,898,25,306,11,209,0,5,1,1,2,2,normal
"4,989","7,790",2012-08-14 02:11:45,10.175,"1,546",50,517,16,355,0,5,1,1,2,1,best
"4,918","7,790",2012-08-01 02:04:31,11.722,"1,969",84,687,20,401,0,5,1,1,2,1,normal
"4,917","7,790",2012-08-01 01:00:53,6.791,512,15,177,7,125,0,5,1,1,2,1,normal
"4,915","7,790",2012-08-01 00:31:37,15.37,"1,019",61,383,8,195,0,5,1,1,2,0,best
"5,344","7,794",2012-09-16 04:54:26,0,0,0,0,0,0,3,3,15,8,2,1,normal
"5,345","7,794",2012-09-16 05:08:09,0,0,0,0,0,0,3,3,15,8,2,1,best
"5,343","7,794",2012-09-16 04:28:40,0,0,0,0,0,0,3,3,15,8,2,0,best
"12,883","7,802",2014-04-16 02:16:21,3.705,125,5,45,3,29,0,8,2,4,2,2,normal
"5,083","7,802",2012-08-22 02:12:36,9.275,225,10,79,3,46,0,8,2,4,2,1,normal
"6,581","7,802",2013-01-30 14:33:51,6.088,135,7,57,2,33,0,8,2,4,2,2,normal
"5,073","7,802",2012-08-21 10:36:18,8.522,"1,759",61,640,22,395,0,8,2,4,2,0,best
"5,190","7,802",2012-08-30 14:15:42,28.969,804,36,283,3,163,0,8,2,4,2,1,normal
"5,130","7,802",2012-08-26 20:42:27,11.851,"1,460",50,530,13,341,0,8,2,4,2,1,normal
"5,257","7,802",2012-09-07 11:36:51,0,0,0,0,0,0,0,8,2,4,2,1,best
"11,623","7,802",2014-02-15 12:09:16,10.048,306,9,111,3,78,0,8,2,4,2,2,normal
"6,874","7,813",2013-02-21 16:50:04,-1.372,68,0,22,2,22,7,2,5,1,1,0,normal
"7,629","7,813",2013-05-02 16:24:41,15.641,"1,120",50,437,8,237,7,2,5,1,1,0,best
"11,071","7,814",2014-01-08 19:25:49,0,0,0,0,0,0,0,5,0,0,1,0,best
"4,960","7,814",2012-08-07 00:58:08,5.263,127,2,43,2,32,0,5,0,0,1,0,normal
"11,072","7,814",2014-01-08 19:27:58,0,0,0,0,0,0,0,5,0,0,1,1,normal
"4,959","7,814",2012-08-07 00:55:28,9.636,353,11,126,4,78,0,5,0,0,1,0,normal
"11,073","7,814",2014-01-08 19:31:46,0,0,0,0,0,0,0,5,0,0,1,1,normal
"5,832","7,819",2012-11-03 23:32:34,15.026,548,11,181,4,121,1,126,182,48,62,18,best
"5,549","7,819",2012-10-04 17:10:51,0,0,0,0,0,0,1,126,182,48,62,12,best
"5,062","7,819",2012-08-20 05:11:23,9.636,353,16,125,4,78,1,126,182,48,62,3,normal
"9,653","7,819",2013-09-28 04:32:51,13.888,"1,147",44,396,10,224,1,126,182,48,62,49,best
"5,059","7,819",2012-08-20 00:35:41,10.934,"1,703",63,598,17,377,1,126,182,48,62,2,best
"9,691","7,819",2013-10-01 13:27:34,13.309,974,33,341,8,216,1,126,182,48,62,50,normal
"5,020","7,819",2012-08-17 02:06:30,8.221,758,26,262,10,168,1,126,182,48,62,1,normal
"5,045","7,819",2012-08-18 04:57:17,15.58,"2,290",77,788,16,518,1,126,182,48,62,1,best
"15,738","7,819",2014-09-07 22:26:22,12.883,"1,417",47,480,12,315,1,126,182,48,62,56,best
"5,910","7,819",2012-11-11 23:10:23,0,0,0,0,0,0,1,126,182,48,62,20,normal
"16,293","7,819",2014-10-01 18:32:50,12.979,920,28,316,8,195,1,126,182,48,62,57,best
"5,850","7,819",2012-11-05 20:28:59,5.791,340,10,126,5,86,1,126,182,48,62,19,normal
"6,610","7,819",2013-02-01 19:17:12,16.415,"1,923",60,664,13,411,1,126,182,48,62,32,normal
"6,735","7,819",2013-02-09 16:49:41,0,0,0,0,0,0,1,126,182,48,62,32,normal
"8,004","7,819",2013-06-04 02:42:29,12.461,"3,091",117,"1,080",28,657,1,126,182,48,62,40,best
"5,097","7,819",2012-08-23 03:06:02,2.595,324,13,124,7,85,1,126,182,48,62,3,best
"8,018","7,819",2013-06-05 23:39:15,11.783,"1,631",49,567,15,365,1,126,182,48,62,41,normal
"14,636","7,819",2014-07-18 19:05:41,11.354,"4,965",174,"1,704",49,"1,069",1,126,182,48,62,53,best
"5,228","7,819",2012-09-04 04:52:18,0,0,0,0,0,0,1,126,182,48,62,8,best
"5,104","7,819",2012-08-23 13:35:15,12.063,754,32,268,7,162,1,126,182,48,62,4,normal
"5,226","7,819",2012-09-03 14:51:17,0,0,0,0,0,0,1,126,182,48,62,8,normal
"6,102","7,819",2012-12-05 21:39:53,0,0,0,0,0,0,1,126,182,48,62,26,best
"5,556","7,819",2012-10-05 03:21:12,0,0,0,0,0,0,1,126,182,48,62,13,normal
"7,494","7,819",2013-04-21 17:00:01,0,0,0,0,0,0,1,126,182,48,62,39,best
"6,193","7,819",2012-12-18 20:35:40,0,0,0,0,0,0,1,126,182,48,62,28,best
"22,832","7,819",2015-07-23 17:36:36,8.285,611,23,207,9,127,1,126,182,48,62,61,normal
"10,341","7,819",2013-11-12 15:03:19,11.723,890,31,331,8,208,1,126,182,48,62,50,normal
"5,011","7,819",2012-08-16 04:05:26,10.152,830,42,315,10,169,1,126,182,48,62,0,normal
"5,431","7,819",2012-09-24 15:16:31,0,0,0,0,0,0,1,126,182,48,62,12,normal
"6,005","7,819",2012-11-23 14:42:07,0,0,0,0,0,0,1,126,182,48,62,23,normal
"6,983","7,819",2013-03-03 22:01:25,10.18,766,28,286,8,174,1,126,182,48,62,35,best
"5,105","7,819",2012-08-23 21:48:01,8.048,703,22,240,10,151,1,126,182,48,62,4,normal
"9,409","7,819",2013-09-07 16:00:02,0,0,0,0,0,0,1,126,182,48,62,46,normal
"8,847","7,819",2013-08-06 03:04:59,0,0,0,0,0,0,1,126,182,48,62,42,best
"5,012","7,819",2012-08-16 04:28:30,14.641,"1,037",32,341,8,217,1,126,182,48,62,0,best
"9,153","7,819",2013-08-26 13:16:41,9.347,469,10,160,5,114,1,126,182,48,62,45,normal
"6,491","7,819",2013-01-20 16:26:50,12.481,"7,597",268,"2,604",69,"1,607",1,126,182,48,62,32,normal
"5,911","7,819",2012-11-11 23:30:05,0,0,0,0,0,0,1,126,182,48,62,20,normal
"9,517","7,819",2013-09-15 15:44:11,0,0,0,0,0,0,1,126,182,48,62,47,best
"5,148","7,819",2012-08-27 19:39:27,11.327,762,26,277,7,181,1,126,182,48,62,6,normal
"5,034","7,819",2012-08-17 15:36:17,10.791,"1,282",50,461,13,283,1,126,182,48,62,1,normal
"18,513","7,819",2015-01-15 14:53:39,8.85,968,31,337,12,213,1,126,182,48,62,58,best
"9,142","7,819",2013-08-25 20:22:12,4.555,"1,182",35,424,20,302,1,126,182,48,62,44,best
"6,345","7,819",2013-01-07 14:27:17,13.655,"3,963",114,"1,352",32,866,1,126,182,48,62,31,best
"10,566","7,819",2013-11-30 16:25:29,0,0,0,0,0,0,1,126,182,48,62,50,normal
"5,791","7,819",2012-10-31 05:19:50,8.288,"3,082",99,"1,059",41,676,1,126,182,48,62,16,normal
"6,280","7,819",2013-01-01 15:16:37,0,0,0,0,0,0,1,126,182,48,62,29,best
"7,085","7,819",2013-03-15 21:11:12,14.502,"1,453",46,517,11,320,1,126,182,48,62,37,best
"6,088","7,819",2012-12-03 04:13:26,0,0,0,0,0,0,1,126,182,48,62,24,best
"5,318","7,819",2012-09-13 04:56:07,0,0,0,0,0,0,1,126,182,48,62,10,best
"6,259","7,819",2012-12-28 20:26:29,0,0,0,0,0,0,1,126,182,48,62,29,normal
"5,237","7,819",2012-09-05 15:01:49,21.189,"4,023",163,"1,424",21,823,1,126,182,48,62,9,normal
"5,616","7,819",2012-10-10 03:10:39,14.822,"1,781",49,593,13,408,1,126,182,48,62,13,best
"5,134","7,819",2012-08-27 01:08:24,10.279,558,22,203,6,122,1,126,182,48,62,6,normal
"5,296","7,819",2012-09-10 16:59:23,13.051,715,22,256,6,158,1,126,182,48,62,9,best
"9,433","7,819",2013-09-09 16:02:34,0,0,0,0,0,0,1,126,182,48,62,46,best
"24,005","7,819",2015-09-22 13:33:07,0,0,0,0,0,0,1,126,182,48,62,61,best
"5,797","7,819",2012-10-31 20:02:52,0,0,0,0,0,0,1,126,182,48,62,16,best
"5,174","7,819",2012-08-28 17:23:33,0,0,0,0,0,0,1,126,182,48,62,6,normal
"6,024","7,819",2012-11-25 17:51:58,0,0,0,0,0,0,1,126,182,48,62,23,best
"7,073","7,819",2013-03-14 13:04:15,10.943,701,12,232,7,155,1,126,182,48,62,37,normal
"7,111","7,819",2013-03-19 14:24:14,13.668,"1,160",26,399,9,278,1,126,182,48,62,38,best
"20,627","7,819",2015-04-19 18:32:54,9.554,996,28,324,11,227,1,126,182,48,62,60,normal
"4,964","7,819",2012-08-08 17:07:29,14.973,"1,589",52,546,12,331,1,126,182,48,62,0,normal
"4,965","7,819",2012-08-08 17:17:28,6.418,332,14,126,5,78,1,126,182,48,62,0,normal
"14,100","7,819",2014-06-14 12:25:22,12.571,924,33,326,8,206,1,126,182,48,62,50,best
"20,945","7,819",2015-04-30 14:22:12,8.913,"2,751",83,982,30,684,1,126,182,48,62,60,normal
"5,471","7,819",2012-09-27 20:37:37,0,0,0,0,0,0,1,126,182,48,62,12,normal
"4,963","7,819",2012-08-08 16:33:05,8.145,860,17,294,11,196,1,126,182,48,62,0,normal
"10,343","7,819",2013-11-12 15:16:57,9.938,957,35,337,11,204,1,126,182,48,62,50,normal
"22,592","7,819",2015-07-12 17:06:01,6.924,476,17,170,7,109,1,126,182,48,62,60,best
"5,970","7,819",2012-11-20 16:40:22,0,0,0,0,0,0,1,126,182,48,62,22,best
"7,574","7,819",2013-04-28 03:08:02,15.963,"3,450",141,"1,209",25,687,1,126,182,48,62,40,normal
"7,504","7,819",2013-04-22 12:10:01,0,0,0,0,0,0,1,126,182,48,62,40,normal
"15,195","7,819",2014-08-12 13:28:05,9.014,"3,007",119,"1,090",36,670,1,126,182,48,62,55,best
"5,855","7,819",2012-11-07 06:05:18,0,0,0,0,0,0,1,126,182,48,62,19,best
"18,680","7,819",2015-01-22 23:28:23,11.829,"1,820",55,648,16,438,1,126,182,48,62,59,best
"8,998","7,819",2013-08-17 18:09:40,14.724,"1,694",66,599,13,354,1,126,182,48,62,43,normal
"5,946","7,819",2012-11-17 16:32:38,0,0,0,0,0,0,1,126,182,48,62,21,best
"5,109","7,819",2012-08-24 15:04:59,16.775,"3,788",141,"1,312",25,813,1,126,182,48,62,4,best
"6,313","7,819",2013-01-04 14:39:02,0,0,0,0,0,0,1,126,182,48,62,30,best
"6,770","7,819",2013-02-12 13:31:13,0,0,0,0,0,0,1,126,182,48,62,33,best
"8,811","7,819",2013-08-03 03:18:36,8.134,340,12,123,4,84,1,126,182,48,62,42,normal
"6,097","7,819",2012-12-04 19:36:02,0,0,0,0,0,0,1,126,182,48,62,25,best
"8,999","7,819",2013-08-17 18:36:17,44.245,714,15,255,2,193,1,126,182,48,62,43,best
"8,423","7,819",2013-07-08 03:19:13,10.137,568,16,202,6,128,1,126,182,48,62,41,best
"6,737","7,819",2013-02-09 20:02:05,0,0,0,0,0,0,1,126,182,48,62,32,best
"7,000","7,819",2013-03-05 01:49:07,7.149,"1,408",33,474,19,336,1,126,182,48,62,36,best
"5,487","7,819",2012-09-30 04:10:08,0,0,0,0,0,0,1,126,182,48,62,12,normal
"14,375","7,819",2014-07-03 02:21:47,15.645,"1,951",71,677,14,409,1,126,182,48,62,53,normal
"10,303","7,819",2013-11-09 18:35:54,3.754,561,15,200,10,149,1,126,182,48,62,50,normal
"5,178","7,819",2012-08-28 19:19:00,0,0,0,0,0,0,1,126,182,48,62,7,normal
"10,114","7,819",2013-10-30 18:09:10,11.956,"3,816",141,"1,353",35,841,1,126,182,48,62,50,normal
"9,354","7,819",2013-09-04 15:33:51,0,0,0,0,0,0,1,126,182,48,62,45,best
"5,120","7,819",2012-08-26 05:30:37,13.752,904,26,325,7,214,1,126,182,48,62,5,best
"5,824","7,819",2012-11-03 16:33:13,0,0,0,0,0,0,1,126,182,48,62,17,best
"5,177","7,819",2012-08-28 18:51:47,0,0,0,0,0,0,1,126,182,48,62,6,best
"5,624","7,819",2012-10-10 21:37:55,14.421,"4,673",121,"1,556",35,"1,071",1,126,182,48,62,14,best
"14,099","7,819",2014-06-14 12:12:55,10.259,668,25,229,7,150,1,126,182,48,62,50,normal
"6,827","7,819",2013-02-18 15:03:45,0,0,0,0,0,0,1,126,182,48,62,34,best
"6,834","7,819",2013-02-19 00:47:05,0,0,0,0,0,0,1,126,182,48,62,35,normal
"9,516","7,819",2013-09-15 15:32:00,0,0,0,0,0,0,1,126,182,48,62,47,normal
"6,087","7,819",2012-12-03 03:40:30,0,0,0,0,0,0,1,126,182,48,62,24,normal
"7,370","7,819",2013-04-12 15:16:10,0,0,0,0,0,0,1,126,182,48,62,39,normal
"5,195","7,819",2012-08-30 19:47:56,0,0,0,0,0,0,1,126,182,48,62,8,normal
"5,912","7,819",2012-11-12 00:01:34,12.128,"4,452",150,"1,533",42,935,1,126,182,48,62,20,best
"5,192","7,819",2012-08-30 15:02:32,0,0,0,0,0,0,1,126,182,48,62,7,best
"14,765","7,819",2014-07-25 01:02:26,12.775,"2,289",75,766,21,467,1,126,182,48,62,54,best
"6,115","7,819",2012-12-07 21:28:42,0,0,0,0,0,0,1,126,182,48,62,27,best
"14,198","7,819",2014-06-20 15:56:42,9.512,"1,419",47,510,15,342,1,126,182,48,62,52,best
"18,675","7,819",2015-01-22 15:55:48,7.646,"2,303",71,785,34,499,1,126,182,48,62,59,normal
"9,047","7,819",2013-08-20 23:14:41,11.683,840,30,299,8,182,1,126,182,48,62,44,normal
"5,706","7,819",2012-10-20 02:06:19,8.074,"1,145",31,388,14,273,1,126,182,48,62,16,normal
"14,117","7,819",2014-06-15 15:46:47,13.126,"1,914",71,667,17,391,1,126,182,48,62,51,best
"9,533","7,819",2013-09-17 00:09:14,9.689,"1,369",51,484,16,294,1,126,182,48,62,48,best
"6,831","7,819",2013-02-18 20:26:49,0,0,0,0,0,0,1,126,182,48,62,35,normal
"6,723","7,819",2013-02-08 15:17:48,0,0,0,0,0,0,1,126,182,48,62,32,normal
"20,273","7,819",2015-04-03 23:46:55,12.128,"2,491",83,837,24,513,1,126,182,48,62,60,normal
"9,840","7,819",2013-10-13 14:57:42,10.308,779,25,276,8,178,1,126,182,48,62,50,normal
"5,683","7,819",2012-10-17 01:04:55,10.118,"1,423",30,468,15,322,1,126,182,48,62,15,best
"10,945","7,819",2013-12-28 17:53:24,0,0,0,0,0,0,1,126,182,48,62,50,normal
"5,767","7,819",2012-10-28 04:09:37,0,0,0,0,0,0,1,126,182,48,62,16,normal
"5,401","7,819",2012-09-20 13:38:54,0,0,0,0,0,0,1,126,182,48,62,11,best
"8,013","7,819",2013-06-05 12:46:29,13.336,"1,316",39,445,11,283,1,126,182,48,62,41,normal
"22,706","7,819",2015-07-17 15:10:31,0,0,0,0,0,0,1,126,182,48,62,61,normal
"6,379","7,819",2013-01-10 00:57:38,9.371,"1,247",37,431,15,269,1,126,182,48,62,32,normal
"9,550","7,828",2013-09-18 18:01:27,2.077,112,4,40,3,28,2,2,4,1,0,0,normal
"13,003","7,828",2014-04-21 14:12:26,5.16,141,5,50,3,31,2,2,4,1,0,0,normal
"8,141","7,835",2013-06-15 13:21:23,8.868,"1,281",44,456,16,280,2,4,6,1,1,0,normal
"8,468","7,835",2013-07-10 22:25:06,13.973,371,15,131,3,78,2,4,6,1,1,1,normal
"8,140","7,835",2013-06-15 12:38:28,10.334,"1,318",48,436,16,264,2,4,6,1,1,0,normal
"8,162","7,835",2013-06-17 12:54:24,10.76,"1,456",53,503,16,301,2,4,6,1,1,0,best
"5,000","7,836",2012-08-14 21:46:03,10.56,"1,732",59,596,19,364,3,2,3,2,1,0,normal
"6,052","7,836",2012-11-28 21:10:31,0,0,0,0,0,0,3,2,3,2,1,0,best
"5,056","7,837",2012-08-19 18:56:15,11.756,780,22,272,7,182,0,8,4,15,5,3,best
"4,988","7,837",2012-08-13 23:58:23,7.559,678,22,245,9,158,0,8,4,15,5,1,best
"4,987","7,837",2012-08-13 23:54:05,6.644,346,9,119,5,82,0,8,4,15,5,0,best
"5,017","7,837",2012-08-16 21:19:51,7.367,581,26,220,8,134,0,8,4,15,5,2,best
"5,069","7,837",2012-08-20 21:34:29,8.747,"1,893",61,706,21,469,0,8,4,15,5,5,normal
"5,075","7,837",2012-08-21 13:33:32,12.863,599,24,222,5,137,0,8,4,15,5,5,normal
"5,022","7,837",2012-08-17 02:20:07,14.003,796,31,276,7,153,0,8,4,15,5,3,normal
"5,057","7,837",2012-08-19 19:23:39,11.219,"1,119",42,394,11,245,0,8,4,15,5,4,best
"5,063","7,847",2012-08-20 07:40:04,16.51,"1,825",53,624,12,424,1,1,1,0,0,0,normal
"5,048","7,848",2012-08-18 19:27:48,16.989,685,34,233,5,124,0,3,0,4,0,0,normal
"5,030","7,848",2012-08-17 13:07:26,0.683,109,6,45,3,30,0,3,0,4,0,0,normal
"5,125","7,848",2012-08-26 14:06:34,21.385,"2,916",93,"1,019",15,663,0,3,0,4,0,0,normal
"5,033","7,849",2012-08-17 14:56:08,7.358,225,8,75,4,46,0,1,0,0,0,0,normal
"5,050","7,854",2012-08-18 21:53:27,8.139,795,34,288,12,165,0,1,1,0,0,0,normal
"5,051","7,856",2012-08-18 23:55:14,10.651,560,24,204,6,119,0,1,0,0,0,0,normal
"12,542","7,868",2014-03-28 04:25:51,9.987,"1,308",26,441,13,327,3,1,4,2,0,0,normal
"26,734","7,869",2016-01-28 05:51:20,0,0,0,0,0,0,1,1,7,2,1,0,best
"5,094","7,874",2012-08-22 22:40:17,7.174,237,5,79,3,60,0,1,0,0,0,0,normal
"6,571","7,879",2013-01-29 14:26:51,6.607,479,11,163,7,113,1,7,18,3,2,1,best
"8,121","7,879",2013-06-13 15:36:06,6.157,313,7,98,6,67,1,7,18,3,2,2,normal
