"id","id_user","ari","characters","complexwords","syllables","sentences","words","questions","answers","comments","reviews","accepted_answers","class"
"8,385","6,918",11.868,733,32,263,8,141,2,73,105,98,36,normal
"6,717","6,918",9.842,346,13,125,4,74,2,73,105,98,36,normal
"11,362","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"8,711","6,918",11.777,521,27,193,5,111,2,73,105,98,36,best
"27,361","6,918",6.716,263,11,96,4,60,2,73,105,98,36,best
"27,759","6,918",13.891,"1,171",51,418,10,233,2,73,105,98,36,best
"23,709","6,918",12.747,728,22,258,6,175,2,73,105,98,36,best
"3,901","6,918",5.767,333,5,109,5,83,2,73,105,98,36,normal
"21,906","6,918",10.324,911,35,303,10,195,2,73,105,98,36,normal
"27,141","6,918",13.9,895,35,338,7,201,2,73,105,98,36,best
"28,223","6,918",11.354,904,36,322,9,193,2,73,105,98,36,normal
"6,415","6,918",12.906,724,24,274,6,167,2,73,105,98,36,best
"8,181","6,918",18.314,"1,159",45,402,7,247,2,73,105,98,36,best
"31,747","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"32,046","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"26,289","6,918",10.159,309,11,118,3,79,2,73,105,98,36,normal
"26,857","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"29,392","6,918",11.167,581,18,199,6,122,2,73,105,98,36,normal
"25,748","6,918",10.987,929,29,316,9,212,2,73,105,98,36,normal
"9,680","6,918",11.3,602,25,214,6,129,2,73,105,98,36,normal
"25,781","6,918",8.702,497,22,189,6,113,2,73,105,98,36,normal
"32,260","6,918",8.41,368,12,136,5,79,2,73,105,98,36,best
"6,835","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"26,924","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"8,874","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"16,454","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"26,576","6,918",7.082,343,12,111,5,78,2,73,105,98,36,best
"4,272","6,918",13.343,616,22,229,5,139,2,73,105,98,36,normal
"27,957","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"16,966","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"33,164","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"27,723","6,918",12.751,588,16,196,5,132,2,73,105,98,36,best
"3,295","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"2,846","6,918",12.189,"1,424",55,485,14,287,2,73,105,98,36,normal
"10,840","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"33,818","6,918",13.759,"1,129",30,380,9,249,2,73,105,98,36,best
"23,134","6,918",11.25,724,29,266,7,161,2,73,105,98,36,best
"18,501","6,918",12.062,914,29,315,8,214,2,73,105,98,36,best
"30,917","6,918",22.447,816,35,309,4,183,2,73,105,98,36,best
"4,284","6,918",11.239,"1,789",57,616,18,382,2,73,105,98,36,normal
"21,668","6,918",13.475,297,14,109,3,54,2,73,105,98,36,normal
"7,856","6,918",13.551,"1,131",49,379,10,224,2,73,105,98,36,normal
"27,517","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"2,546","6,918",13.367,765,33,282,6,190,2,73,105,98,36,normal
"7,725","6,918",7.782,683,19,237,9,157,2,73,105,98,36,best
"2,618","6,918",13.034,"1,644",82,610,15,330,2,73,105,98,36,normal
"24,299","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"28,095","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"19,128","6,918",21.721,"2,173",93,770,11,463,2,73,105,98,36,best
"29,138","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"36,339","6,918",8.918,215,12,84,3,44,2,73,105,98,36,normal
"28,389","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"29,113","6,918",0,0,0,0,0,0,2,73,105,98,36,normal
"28,368","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"8,133","6,918",12.637,218,7,71,2,45,2,73,105,98,36,normal
"3,246","6,918",12.164,802,28,289,7,186,2,73,105,98,36,normal
"24,489","6,918",0,0,0,0,0,0,2,73,105,98,36,best
"10,478","6,920",0,0,0,0,0,0,4,1,5,1,0,normal
"3,195","6,921",6.859,395,7,142,5,104,1,1,0,1,0,normal
"5,941","6,922",0,0,0,0,0,0,0,2,0,0,0,normal
"2,809","6,922",9.133,347,13,119,4,79,0,2,0,0,0,normal
"2,511","6,924",15.841,"1,057",42,366,8,202,0,2,1,1,0,normal
"2,414","6,924",14.234,236,11,87,2,46,0,2,1,1,0,normal
"3,748","6,925",3.569,107,3,37,3,24,35,5,58,27,0,normal
"2,881","6,925",0,0,0,0,0,0,35,5,58,27,0,normal
"2,418","6,925",9.469,332,13,110,4,71,35,5,58,27,0,normal
"4,601","6,925",7.882,262,11,90,4,55,35,5,58,27,0,normal
"31,431","6,925",5.198,411,9,134,8,93,35,5,58,27,0,normal
"12,126","6,926",0,0,0,0,0,0,0,20,42,16,8,normal
"4,072","6,926",0,0,0,0,0,0,0,20,42,16,8,best
"3,804","6,926",17.045,"2,760",124,974,19,530,0,20,42,16,8,best
"3,745","6,926",9.988,"1,862",47,635,19,445,0,20,42,16,8,normal
"3,744","6,926",20.207,726,31,258,4,147,0,20,42,16,8,normal
"3,886","6,926",11.698,642,20,224,6,142,0,20,42,16,8,best
"3,797","6,926",17.377,"2,681",96,955,17,583,0,20,42,16,8,normal
"4,167","6,926",17.172,"2,509",66,856,16,560,0,20,42,16,8,best
"14,050","6,926",18.936,"1,380",38,486,8,306,0,20,42,16,8,best
"3,855","6,926",18.012,324,16,125,2,68,0,20,42,16,8,normal
"3,854","6,926",8.252,441,1,142,5,113,0,20,42,16,8,normal
"5,313","6,926",0,0,0,0,0,0,0,20,42,16,8,normal
"12,125","6,926",0,0,0,0,0,0,0,20,42,16,8,normal
"4,671","6,926",19.884,"2,705",93,950,15,577,0,20,42,16,8,best
"4,940","6,926",17.406,"1,263",39,425,8,274,0,20,42,16,8,best
"12,144","6,926",17.871,"2,058",99,729,13,416,0,20,42,16,8,best
"14,405","6,926",22.04,"3,340",94,"1,241",17,845,0,20,42,16,8,normal
"35,126","6,926",17.443,"5,192",194,"1,794",33,"1,105",0,20,42,16,8,normal
"4,916","6,926",17.026,780,24,262,5,177,0,20,42,16,8,normal
"4,000","6,926",0,0,0,0,0,0,0,20,42,16,8,normal
"2,552","6,938",8.667,"1,341",41,465,16,309,1,6,6,8,1,normal
"2,728","6,938",15.856,840,29,283,6,173,1,6,6,8,1,best
"2,429","6,938",4.051,146,5,51,3,35,1,6,6,8,1,normal
"2,740","6,938",9.392,435,13,142,5,97,1,6,6,8,1,normal
"2,557","6,938",7.948,969,44,358,13,217,1,6,6,8,1,normal
"2,631","6,938",6.539,"1,834",73,665,34,388,1,6,6,8,1,normal
"2,473","6,951",9.014,311,9,103,4,66,0,1,0,0,0,normal
"2,743","6,962",9.781,538,20,192,6,119,1,9,0,12,4,best
"2,506","6,962",13.39,458,27,170,4,93,1,9,0,12,4,normal
"2,510","6,962",9.421,538,16,185,6,123,1,9,0,12,4,normal
"2,504","6,962",17.272,"2,642",103,937,17,559,1,9,0,12,4,best
"2,521","6,962",13.743,"1,734",84,619,15,345,1,9,0,12,4,normal
"2,493","6,962",6.386,"1,941",63,689,30,450,1,9,0,12,4,best
"2,491","6,962",11.073,"3,161",123,"1,104",32,681,1,9,0,12,4,best
"2,734","6,962",13.149,"1,889",67,647,16,407,1,9,0,12,4,normal
"2,735","6,962",8.231,982,30,341,13,217,1,9,0,12,4,normal
"3,186","6,963",13.455,"4,046",129,"1,370",34,853,3,7,10,13,4,normal
"4,086","6,963",7.487,618,20,228,8,148,3,7,10,13,4,best
"2,500","6,963",13.675,"2,146",76,745,17,485,3,7,10,13,4,best
"2,498","6,963",9.155,605,22,228,7,137,3,7,10,13,4,best
"2,623","6,963",19.398,"3,992",180,"1,462",23,809,3,7,10,13,4,normal
"2,672","6,963",13.871,"4,851",187,"1,669",41,977,3,7,10,13,4,normal
"2,622","6,963",13.184,"5,418",241,"1,919",49,"1,083",3,7,10,13,4,best
"2,497","6,969",11.396,253,9,86,3,48,0,1,1,0,0,normal
"8,197","6,983",7.572,592,13,194,8,136,4,1,4,3,0,normal
"2,548","6,985",28.895,"2,898",106,"1,018",11,632,0,1,12,6,1,best
"4,651","6,989",9.121,447,11,153,5,105,70,26,114,120,14,normal
"5,024","6,989",13.002,"1,351",51,467,12,279,70,26,114,120,14,normal
"5,021","6,989",11.523,685,33,249,7,141,70,26,114,120,14,normal
"7,359","6,989",0,0,0,0,0,0,70,26,114,120,14,normal
"7,674","6,989",7.739,210,10,77,3,46,70,26,114,120,14,best
"10,820","6,989",0,0,0,0,0,0,70,26,114,120,14,normal
"7,805","6,989",20.918,756,22,246,4,155,70,26,114,120,14,best
"5,621","6,989",12.143,"1,816",67,641,18,365,70,26,114,120,14,normal
"4,970","6,989",12.102,"1,256",34,433,11,292,70,26,114,120,14,normal
"2,553","6,989",7.591,140,6,52,2,31,70,26,114,120,14,normal
"10,822","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"10,819","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"4,863","6,989",11.182,"1,319",43,454,13,289,70,26,114,120,14,normal
"4,795","6,989",12.344,"1,867",65,643,17,399,70,26,114,120,14,normal
"5,538","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"4,536","6,989",0,0,0,0,0,0,70,26,114,120,14,normal
"5,551","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"3,678","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"4,187","6,989",13.104,"2,080",68,687,18,438,70,26,114,120,14,best
"5,436","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"5,537","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"2,593","6,989",11,"1,003",47,368,11,204,70,26,114,120,14,best
"2,599","6,989",9.159,841,38,299,11,175,70,26,114,120,14,best
"4,973","6,989",9.157,"1,864",70,667,22,415,70,26,114,120,14,best
"10,821","6,989",0,0,0,0,0,0,70,26,114,120,14,normal
"5,548","6,989",0,0,0,0,0,0,70,26,114,120,14,best
"2,904","6,990",10.052,"3,101",118,"1,060",35,664,0,1,6,0,0,normal
"2,591","6,995",7.579,604,22,202,10,125,0,2,0,0,1,normal
"2,592","6,995",10.22,405,16,142,5,81,0,2,0,0,1,best
"3,629","7,003",0,0,0,0,0,0,0,1,0,1,1,best
"18,973","7,012",15.148,"1,526",51,533,11,341,0,1,2,2,0,normal
"26,429","7,017",15.376,551,16,179,4,117,0,1,8,0,1,best
"2,698","7,018",12.703,585,16,189,5,131,0,1,0,1,0,normal
"14,696","7,019",10.641,417,11,145,4,101,46,10,125,120,7,best
"17,266","7,019",0,0,0,0,0,0,46,10,125,120,7,best
"14,420","7,019",10.168,748,22,251,8,166,46,10,125,120,7,best
"14,454","7,019",18.706,513,25,199,3,121,46,10,125,120,7,normal
"14,419","7,019",12.357,"1,485",55,517,13,334,46,10,125,120,7,best
"14,584","7,019",1.882,208,4,71,5,55,46,10,125,120,7,normal
"3,355","7,019",7.847,571,10,188,7,139,46,10,125,120,7,best
"18,828","7,019",9.559,"3,184",54,"1,032",34,753,46,10,125,120,7,best
"3,858","7,019",7.588,865,15,268,12,195,46,10,125,120,7,normal
"14,453","7,019",17.044,776,39,292,5,171,46,10,125,120,7,best
"2,779","7,021",12.359,442,14,156,4,95,2,1,6,5,0,normal
"2,715","7,025",6.672,292,7,105,4,72,0,2,14,0,0,normal
"28,913","7,025",8.209,313,14,118,4,71,0,2,14,0,0,normal
"2,727","7,028",9.486,467,16,167,5,111,1,3,4,3,0,normal
"6,678","7,028",11.23,"1,662",67,569,17,350,1,3,4,3,0,normal
"2,928","7,028",0,0,0,0,0,0,1,3,4,3,0,normal
"3,423","7,030",14.547,"1,095",31,391,8,270,5,2,11,10,1,normal
"2,748","7,030",4.93,106,3,29,3,22,5,2,11,10,1,best
"2,759","7,041",5.646,351,6,113,5,93,0,1,0,0,0,normal
"3,077","7,044",0,0,0,0,0,0,7,10,14,8,3,best
"30,714","7,044",0,0,0,0,0,0,7,10,14,8,3,normal
"4,570","7,044",0,0,0,0,0,0,7,10,14,8,3,normal
"2,766","7,044",7.591,280,9,102,4,62,7,10,14,8,3,normal
"2,985","7,044",0,0,0,0,0,0,7,10,14,8,3,normal
"3,086","7,044",9.341,416,15,147,5,90,7,10,14,8,3,normal
"3,062","7,044",0,0,0,0,0,0,7,10,14,8,3,best
"21,203","7,044",0,0,0,0,0,0,7,10,14,8,3,best
"3,460","7,044",12.479,397,15,134,4,77,7,10,14,8,3,normal
"4,958","7,044",11.199,629,31,224,7,125,7,10,14,8,3,normal
"2,773","7,055",8.352,168,3,54,2,40,0,1,0,0,0,normal
"5,733","7,064",17.416,320,12,121,2,75,68,53,215,80,19,normal
"3,364","7,064",8.452,835,33,299,11,182,68,53,215,80,19,normal
"3,276","7,064",6.659,417,11,143,6,99,68,53,215,80,19,best
"3,962","7,064",0,0,0,0,0,0,68,53,215,80,19,best
"5,798","7,064",13.18,700,28,250,6,148,68,53,215,80,19,best
"5,429","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"3,811","7,064",4.494,225,6,81,4,56,68,53,215,80,19,normal
"3,494","7,064",10.133,"1,531",47,549,15,385,68,53,215,80,19,best
"3,834","7,064",-0.586,276,4,105,9,79,68,53,215,80,19,normal
"5,300","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"5,241","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"5,232","7,064",0,0,0,0,0,0,68,53,215,80,19,best
"5,185","7,064",4.634,762,28,264,16,174,68,53,215,80,19,normal
"3,398","7,064",7.268,248,8,97,3,66,68,53,215,80,19,normal
"3,166","7,064",16.253,903,26,316,6,217,68,53,215,80,19,normal
"5,003","7,064",13.285,748,40,290,6,175,68,53,215,80,19,normal
"4,497","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"4,400","7,064",0,0,0,0,0,0,68,53,215,80,19,best
"5,027","7,064",30.103,276,9,90,1,59,68,53,215,80,19,normal
"4,979","7,064",12.605,"2,915",114,"1,035",26,622,68,53,215,80,19,best
"4,562","7,064",0,0,0,0,0,0,68,53,215,80,19,best
"3,088","7,064",5.677,165,6,53,4,34,68,53,215,80,19,normal
"4,832","7,064",12.166,"1,152",27,387,10,270,68,53,215,80,19,best
"4,666","7,064",6.656,325,11,118,5,74,68,53,215,80,19,normal
"3,503","7,064",9.451,291,11,101,4,58,68,53,215,80,19,normal
"2,829","7,064",9.393,895,29,310,11,190,68,53,215,80,19,normal
"2,826","7,064",8.86,727,27,270,9,160,68,53,215,80,19,best
"2,825","7,064",24.473,671,31,237,3,139,68,53,215,80,19,normal
"3,661","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"2,811","7,064",9.173,304,14,101,4,63,68,53,215,80,19,normal
"4,457","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"3,814","7,064",11.307,730,22,256,7,163,68,53,215,80,19,normal
"3,236","7,064",8.585,449,13,163,5,113,68,53,215,80,19,best
"3,292","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"3,680","7,064",0,0,0,0,0,0,68,53,215,80,19,best
"4,402","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"4,408","7,064",0,0,0,0,0,0,68,53,215,80,19,best
"5,167","7,064",12.397,554,25,204,5,119,68,53,215,80,19,normal
"3,337","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"3,116","7,064",8.151,289,15,104,5,57,68,53,215,80,19,normal
"4,679","7,064",11.006,420,16,147,4,98,68,53,215,80,19,normal
"4,633","7,064",9.854,811,27,283,9,179,68,53,215,80,19,best
"26,905","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"3,730","7,064",4.402,368,9,130,7,89,68,53,215,80,19,best
"3,572","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"3,891","7,064",12.804,"1,267",47,446,11,274,68,53,215,80,19,best
"4,277","7,064",9.93,"1,066",39,378,12,231,68,53,215,80,19,normal
"8,486","7,064",10.053,222,9,77,3,43,68,53,215,80,19,normal
"10,712","7,064",0,0,0,0,0,0,68,53,215,80,19,normal
"3,452","7,064",6.981,721,25,245,11,161,68,53,215,80,19,best
"3,466","7,064",6.44,340,7,114,5,81,68,53,215,80,19,normal
"3,428","7,064",9.348,"1,030",34,355,12,228,68,53,215,80,19,best
"4,582","7,064",7.915,318,14,118,4,75,68,53,215,80,19,best
"3,589","7,069",0,0,0,0,0,0,0,1,2,0,0,normal
"2,842","7,071",17.93,"3,445",95,"1,167",21,785,1,2,4,3,1,normal
"2,886","7,071",0,0,0,0,0,0,1,2,4,3,1,best
"6,405","7,082",3.895,219,5,75,5,51,36,8,89,21,1,normal
"6,380","7,082",9.079,259,8,90,3,59,36,8,89,21,1,normal
"10,826","7,082",0,0,0,0,0,0,36,8,89,21,1,normal
"4,116","7,082",0,0,0,0,0,0,36,8,89,21,1,normal
"10,824","7,082",0,0,0,0,0,0,36,8,89,21,1,best
"4,115","7,082",0,0,0,0,0,0,36,8,89,21,1,normal
"7,457","7,082",0,0,0,0,0,0,36,8,89,21,1,normal
"19,970","7,082",6.366,242,10,87,5,50,36,8,89,21,1,normal
"2,950","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,784","7,102",12.595,914,29,318,8,200,10,44,191,58,29,normal
"2,982","7,102",0,0,0,0,0,0,10,44,191,58,29,normal
"13,902","7,102",12.778,"1,091",33,389,9,260,10,44,191,58,29,best
"4,451","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"2,949","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,491","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,696","7,102",13.18,"1,339",35,438,11,302,10,44,191,58,29,best
"4,561","7,102",8.326,"2,529",93,888,33,560,10,44,191,58,29,normal
"4,677","7,102",11.764,"1,012",33,356,9,240,10,44,191,58,29,normal
"4,564","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"2,941","7,102",15.581,"2,801",116,"1,029",20,598,10,44,191,58,29,normal
"4,699","7,102",9.882,224,7,72,3,44,10,44,191,58,29,best
"3,011","7,102",11.532,"2,510",93,867,26,511,10,44,191,58,29,best
"3,064","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"3,006","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"3,009","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,479","7,102",0,0,0,0,0,0,10,44,191,58,29,normal
"4,939","7,102",10.509,776,14,262,8,173,10,44,191,58,29,normal
"3,142","7,102",10.031,598,27,211,7,125,10,44,191,58,29,normal
"4,594","7,102",16.062,"5,212",200,"1,833",37,"1,059",10,44,191,58,29,best
"2,942","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"3,083","7,102",8.512,"2,309",60,781,28,532,10,44,191,58,29,best
"4,700","7,102",10.995,"2,068",78,699,22,430,10,44,191,58,29,normal
"4,869","7,102",10.825,621,9,204,6,145,10,44,191,58,29,best
"2,916","7,102",14.671,"3,155",132,"1,112",24,673,10,44,191,58,29,best
"2,924","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"2,944","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"3,405","7,102",10.181,"2,223",91,871,22,544,10,44,191,58,29,best
"4,719","7,102",15.541,"1,288",59,440,11,228,10,44,191,58,29,best
"4,493","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,776","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,821","7,102",10.766,715,24,248,7,165,10,44,191,58,29,best
"4,537","7,102",0,0,0,0,0,0,10,44,191,58,29,normal
"2,919","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"5,658","7,102",0,0,0,0,0,0,10,44,191,58,29,normal
"4,652","7,102",8.801,"2,443",115,852,33,512,10,44,191,58,29,best
"4,443","7,102",0,0,0,0,0,0,10,44,191,58,29,normal
"4,540","7,102",0,0,0,0,0,0,10,44,191,58,29,normal
"4,739","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,426","7,102",0,0,0,0,0,0,10,44,191,58,29,best
"4,598","7,102",8.073,"1,643",52,577,21,377,10,44,191,58,29,normal
"2,988","7,102",7.889,"4,372",155,"1,536",61,960,10,44,191,58,29,best
"2,920","7,102",0,0,0,0,0,0,10,44,191,58,29,normal
"2,936","7,106",21.002,188,8,61,1,37,0,1,0,0,0,normal
"2,945","7,108",0,0,0,0,0,0,0,1,0,0,0,normal
"7,659","7,111",12.954,787,36,280,7,163,6,44,51,40,17,best
"3,580","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"6,905","7,111",10.714,386,14,129,4,84,6,44,51,40,17,normal
"3,917","7,111",3.572,379,12,130,9,89,6,44,51,40,17,best
"8,250","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"7,902","7,111",16.783,"3,520",164,"1,203",26,640,6,44,51,40,17,best
"5,438","7,111",0,0,0,0,0,0,6,44,51,40,17,best
"8,330","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"4,188","7,111",16.172,713,30,260,5,146,6,44,51,40,17,best
"4,044","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"7,327","7,111",0,0,0,0,0,0,6,44,51,40,17,best
"4,005","7,111",0,0,0,0,0,0,6,44,51,40,17,best
"4,020","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"3,104","7,111",2.862,114,3,43,2,34,6,44,51,40,17,best
"3,663","7,111",0,0,0,0,0,0,6,44,51,40,17,best
"3,652","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"3,954","7,111",11.124,279,9,96,3,57,6,44,51,40,17,best
"3,465","7,111",8.064,516,24,185,9,102,6,44,51,40,17,normal
"3,643","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"5,456","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"4,121","7,111",0,0,0,0,0,0,6,44,51,40,17,best
"3,089","7,111",10.794,636,24,216,7,131,6,44,51,40,17,normal
"3,092","7,111",8.603,"1,324",49,454,17,290,6,44,51,40,17,normal
"3,130","7,111",10.798,336,16,122,4,66,6,44,51,40,17,best
"3,172","7,111",15.208,554,21,199,4,122,6,44,51,40,17,normal
"4,189","7,111",11.311,310,21,117,4,57,6,44,51,40,17,normal
"4,123","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"3,972","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"3,050","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"8,021","7,111",11.021,572,26,213,6,120,6,44,51,40,17,normal
"5,819","7,111",13.349,677,33,234,6,136,6,44,51,40,17,best
"3,120","7,111",9.795,387,10,141,4,93,6,44,51,40,17,normal
"3,202","7,111",10.367,635,22,231,7,135,6,44,51,40,17,best
"5,193","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"5,201","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"3,948","7,111",0,0,0,0,0,0,6,44,51,40,17,best
"6,269","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"3,133","7,111",8.484,118,4,40,2,23,6,44,51,40,17,normal
"8,247","7,111",9.639,395,14,134,5,81,6,44,51,40,17,best
"3,347","7,111",7.533,219,9,82,3,50,6,44,51,40,17,normal
"2,954","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"8,030","7,111",11.178,384,12,135,4,80,6,44,51,40,17,best
"3,960","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"2,953","7,111",0,0,0,0,0,0,6,44,51,40,17,normal
"2,957","7,112",11.968,"1,651",75,581,17,327,1,10,9,6,6,best
"4,655","7,112",15.06,"4,633",205,"1,684",37,894,1,10,9,6,6,best
"2,996","7,112",0,0,0,0,0,0,1,10,9,6,6,normal
"4,647","7,112",12.243,"1,840",54,645,16,425,1,10,9,6,6,best
"4,670","7,112",12.025,"4,907",191,"1,769",46,"1,047",1,10,9,6,6,best
"9,641","7,112",8.597,338,15,127,4,79,1,10,9,6,6,normal
"10,236","7,112",9.014,"2,294",74,787,29,492,1,10,9,6,6,best
"3,028","7,112",0,0,0,0,0,0,1,10,9,6,6,best
"4,648","7,112",15.354,"2,449",91,862,18,510,1,10,9,6,6,normal
"10,224","7,112",12.18,"1,144",42,390,10,264,1,10,9,6,6,normal
"2,969","7,117",0,0,0,0,0,0,0,3,4,3,2,best
"3,023","7,117",0,0,0,0,0,0,0,3,4,3,2,best
"2,966","7,117",0,0,0,0,0,0,0,3,4,3,2,normal
"2,967","7,119",0,0,0,0,0,0,0,1,0,0,0,normal
"19,266","7,123",5.281,186,4,61,3,46,10,40,159,72,14,best
"21,201","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"5,904","7,123",0,0,0,0,0,0,10,40,159,72,14,best
"5,960","7,123",6.91,228,5,81,3,57,10,40,159,72,14,best
"20,231","7,123",12.268,971,39,337,9,205,10,40,159,72,14,best
"28,053","7,123",0,0,0,0,0,0,10,40,159,72,14,best
"32,037","7,123",0,0,0,0,0,0,10,40,159,72,14,best
"5,903","7,123",0,0,0,0,0,0,10,40,159,72,14,best
"10,014","7,123",7.55,196,5,66,3,42,10,40,159,72,14,normal
"19,222","7,123",6.19,764,26,269,13,171,10,40,159,72,14,best
"13,635","7,123",9.206,672,23,242,8,148,10,40,159,72,14,normal
"19,452","7,123",8.704,964,29,329,12,214,10,40,159,72,14,normal
"28,044","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"20,704","7,123",6.089,528,13,185,8,127,10,40,159,72,14,normal
"35,419","7,123",0,0,0,0,0,0,10,40,159,72,14,best
"8,474","7,123",12.978,482,28,179,5,89,10,40,159,72,14,normal
"7,410","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"8,381","7,123",8.29,"1,170",42,414,15,263,10,40,159,72,14,best
"28,522","7,123",17.588,323,11,117,2,76,10,40,159,72,14,normal
"28,111","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"31,021","7,123",11.542,"1,512",55,503,16,303,10,40,159,72,14,normal
"9,394","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"17,968","7,123",8.888,662,16,207,8,148,10,40,159,72,14,normal
"35,859","7,123",7.764,435,14,149,7,90,10,40,159,72,14,normal
"3,470","7,123",16.897,748,23,253,5,153,10,40,159,72,14,best
"9,951","7,123",12.626,"2,294",77,796,20,503,10,40,159,72,14,best
"4,305","7,123",10.06,382,17,139,5,75,10,40,159,72,14,normal
"4,357","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"9,468","7,123",0,0,0,0,0,0,10,40,159,72,14,best
"6,281","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"22,504","7,123",6.942,848,34,315,15,178,10,40,159,72,14,normal
"19,211","7,123",9.012,874,34,310,11,188,10,40,159,72,14,normal
"6,012","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"5,585","7,123",0,0,0,0,0,0,10,40,159,72,14,best
"12,732","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"24,246","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"9,385","7,123",0,0,0,0,0,0,10,40,159,72,14,normal
"8,805","7,123",13.152,458,21,169,4,95,10,40,159,72,14,normal
"11,779","7,123",6.426,960,33,342,17,208,10,40,159,72,14,normal
"8,539","7,123",5.501,290,12,103,6,63,10,40,159,72,14,normal
"2,983","7,125",0,0,0,0,0,0,0,1,1,0,0,normal
"2,994","7,127",0,0,0,0,0,0,2,1,2,1,0,normal
"9,669","7,129",10.136,559,17,189,6,124,4,1,4,0,1,best
"2,992","7,130",0,0,0,0,0,0,0,1,0,0,0,normal
"2,999","7,131",0,0,0,0,0,0,0,1,1,0,0,normal
"8,354","7,137",8.679,275,14,102,5,52,4,13,4,8,3,normal
