"id","id_user","ari","characters","complexwords","syllables","sentences","words","questions","answers","comments","reviews","accepted_answers","class"
"54,161","29,176",6.995,594,22,214,9,133,0,846,973,"1,521",295,normal
"54,170","29,176",8.331,181,2,63,2,48,0,846,973,"1,521",295,normal
"54,171","29,176",15.218,981,28,318,7,223,0,846,973,"1,521",295,normal
"54,178","29,176",1.317,128,4,50,3,36,0,846,973,"1,521",295,normal
"54,197","29,176",9.522,545,19,188,6,125,0,846,973,"1,521",295,normal
"54,213","29,176",16.678,"1,231",34,447,8,318,0,846,973,"1,521",295,normal
"54,317","29,176",6.082,839,32,306,13,199,0,846,973,"1,521",295,normal
"54,337","29,176",0.98,165,2,58,4,47,0,846,973,"1,521",295,best
"54,353","29,176",5.977,803,26,296,12,197,0,846,973,"1,521",295,normal
"54,356","29,176",10.561,212,2,70,2,54,0,846,973,"1,521",295,normal
"54,375","29,176",7.912,"1,550",44,524,20,358,0,846,973,"1,521",295,normal
"54,377","29,176",13.013,876,21,302,7,222,0,846,973,"1,521",295,normal
"54,451","29,176",6.905,332,7,126,4,95,0,846,973,"1,521",295,normal
"54,427","29,176",4.124,248,6,91,4,69,0,846,973,"1,521",295,normal
"54,442","29,176",6.489,696,13,256,9,187,0,846,973,"1,521",295,best
"54,454","29,176",7.866,874,14,291,11,207,0,846,973,"1,521",295,normal
"54,455","29,176",12.525,687,12,212,6,152,0,846,973,"1,521",295,normal
"54,494","29,176",5.322,505,8,173,8,126,0,846,973,"1,521",295,normal
"54,497","29,176",10.712,329,9,127,3,96,0,846,973,"1,521",295,normal
"54,503","29,176",22.728,410,12,146,2,97,0,846,973,"1,521",295,normal
"43,577","29,176",11.848,"2,195",84,781,20,494,0,846,973,"1,521",295,best
"54,566","29,176",8.296,267,2,92,3,69,0,846,973,"1,521",295,normal
"54,568","29,176",5.89,952,28,342,15,227,0,846,973,"1,521",295,best
"54,581","29,176",8.169,695,21,245,8,176,0,846,973,"1,521",295,normal
"43,681","29,176",2.847,125,1,56,2,47,0,846,973,"1,521",295,normal
"54,607","29,176",13.215,601,19,201,5,132,0,846,973,"1,521",295,normal
"54,619","29,176",7.275,812,18,268,11,191,0,846,973,"1,521",295,normal
"54,675","29,176",8.32,329,7,110,4,77,0,846,973,"1,521",295,normal
"54,676","29,176",8.347,625,21,221,8,140,0,846,973,"1,521",295,best
"54,683","29,176",7.994,655,28,238,9,144,0,846,973,"1,521",295,normal
"54,702","29,176",6.332,266,8,92,4,63,0,846,973,"1,521",295,normal
"54,710","29,176",16.447,760,35,303,5,181,0,846,973,"1,521",295,normal
"54,188","29,176",-4.37,24,0,10,1,9,0,846,973,"1,521",295,normal
"54,143","29,176",9.198,265,11,102,3,61,0,846,973,"1,521",295,normal
"54,145","29,176",4.452,288,10,106,5,73,0,846,973,"1,521",295,best
"54,669","29,176",7.845,385,11,140,5,89,0,846,973,"1,521",295,normal
"54,283","29,176",11.678,777,22,278,7,182,0,846,973,"1,521",295,normal
"54,288","29,176",51.269,946,29,298,2,203,0,846,973,"1,521",295,normal
"54,289","29,176",17.764,636,25,216,4,132,0,846,973,"1,521",295,normal
"54,294","29,176",8.67,337,11,115,4,78,0,846,973,"1,521",295,normal
"54,622","29,176",17.69,"3,872",105,"1,389",24,"1,017",0,846,973,"1,521",295,normal
"54,775","29,176",14.385,802,21,324,6,244,0,846,973,"1,521",295,best
"82,896","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"54,776","29,176",4.695,209,5,78,3,63,0,846,973,"1,521",295,best
"53,809","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"53,811","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"53,878","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"79,569","29,176",9.016,879,23,311,10,205,0,846,973,"1,521",295,normal
"53,957","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"53,999","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"54,184","29,176",6.418,286,8,102,4,71,0,846,973,"1,521",295,best
"48,784","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"53,977","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"53,985","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"54,218","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"54,219","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"54,221","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"69,212","29,176",7.355,613,19,209,9,136,0,846,973,"1,521",295,normal
"54,296","29,176",9.016,625,18,211,8,133,0,846,973,"1,521",295,normal
"55,404","29,176",5.422,147,2,54,2,43,0,846,973,"1,521",295,normal
"55,407","29,176",19.698,"1,077",35,369,6,242,0,846,973,"1,521",295,normal
"55,005","29,176",9.891,"2,415",99,854,27,528,0,846,973,"1,521",295,normal
"55,432","29,176",9.36,505,20,180,6,110,0,846,973,"1,521",295,normal
"55,442","29,176",9.497,376,11,135,4,90,0,846,973,"1,521",295,normal
"55,450","29,176",11.312,636,18,211,6,145,0,846,973,"1,521",295,best
"55,429","29,176",6.8,"1,316",26,453,17,340,0,846,973,"1,521",295,normal
"55,457","29,176",11.095,706,31,239,7,155,0,846,973,"1,521",295,normal
"55,532","29,176",13.022,974,37,346,8,225,0,846,973,"1,521",295,best
"55,543","29,176",12.512,528,25,190,5,107,0,846,973,"1,521",295,normal
"54,215","29,176",9.052,273,7,93,3,66,0,846,973,"1,521",295,best
"55,561","29,176",33.64,590,18,212,2,142,0,846,973,"1,521",295,best
"55,571","29,176",12.869,484,14,171,4,113,0,846,973,"1,521",295,best
"55,572","29,176",3.279,463,11,172,8,133,0,846,973,"1,521",295,normal
"55,574","29,176",10.62,255,12,94,3,51,0,846,973,"1,521",295,best
"55,584","29,176",5.251,585,20,215,10,140,0,846,973,"1,521",295,best
"55,592","29,176",3.57,94,3,38,2,23,0,846,973,"1,521",295,normal
"54,829","29,176",5.394,719,26,262,11,183,0,846,973,"1,521",295,best
"55,852","29,176",22.213,201,9,76,1,47,0,846,973,"1,521",295,normal
"54,857","29,176",27.189,737,30,257,3,167,0,846,973,"1,521",295,best
"54,871","29,176",10.279,279,16,107,3,61,0,846,973,"1,521",295,normal
"54,903","29,176",8.552,994,37,340,13,216,0,846,973,"1,521",295,normal
"54,901","29,176",8.578,"1,528",47,536,19,343,0,846,973,"1,521",295,best
"54,918","29,176",14.897,542,24,207,4,119,0,846,973,"1,521",295,normal
"54,937","29,176",12.718,616,17,222,5,159,0,846,973,"1,521",295,normal
"54,943","29,176",23.389,"1,270",48,457,6,292,0,846,973,"1,521",295,best
"54,968","29,176",21.807,"1,585",62,570,8,360,0,846,973,"1,521",295,best
"44,811","29,176",4.248,135,3,45,3,31,0,846,973,"1,521",295,best
"54,992","29,176",14.125,396,18,147,3,93,0,846,973,"1,521",295,normal
"71,090","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"44,697","29,176",9.475,470,14,155,6,97,0,846,973,"1,521",295,best
"55,851","29,176",9.392,924,18,304,10,219,0,846,973,"1,521",295,best
"55,855","29,176",22.544,819,26,281,4,167,0,846,973,"1,521",295,normal
"55,858","29,176",10.748,"1,410",64,512,15,299,0,846,973,"1,521",295,best
"55,878","29,176",8.537,286,2,98,3,90,0,846,973,"1,521",295,best
"55,883","29,176",13.412,501,19,183,4,116,0,846,973,"1,521",295,normal
"55,891","29,176",13.826,729,27,241,6,152,0,846,973,"1,521",295,best
"55,902","29,176",15.158,707,20,251,5,170,0,846,973,"1,521",295,normal
"54,809","29,176",8.84,286,8,100,3,78,0,846,973,"1,521",295,normal
"55,031","29,176",4.71,280,9,118,4,85,0,846,973,"1,521",295,normal
"54,816","29,176",7.198,501,15,179,7,116,0,846,973,"1,521",295,best
"55,060","29,176",13.727,"1,869",83,674,15,409,0,846,973,"1,521",295,best
"55,063","29,176",6.271,193,8,79,3,45,0,846,973,"1,521",295,normal
"55,066","29,176",9.764,"1,232",26,456,12,345,0,846,973,"1,521",295,best
"78,358","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"70,013","29,176",18.59,340,9,115,2,81,0,846,973,"1,521",295,best
"55,288","29,176",7.338,480,22,185,6,121,0,846,973,"1,521",295,best
"55,452","29,176",20.331,181,5,67,1,48,0,846,973,"1,521",295,best
"55,330","29,176",11.949,292,12,97,3,58,0,846,973,"1,521",295,normal
"57,067","29,176",11.823,"2,030",38,683,18,480,0,846,973,"1,521",295,normal
"55,082","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,083","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"55,086","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,100","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"55,147","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"55,150","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,153","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"55,170","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,182","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,233","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,189","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,603","29,176",0.298,51,1,22,2,13,0,846,973,"1,521",295,normal
"55,628","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"55,629","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,774","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"42,947","29,176",5.072,298,5,126,4,103,0,846,973,"1,521",295,best
"57,101","29,176",15.912,439,11,166,3,124,0,846,973,"1,521",295,best
"43,072","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"55,799","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"56,937","29,176",7.453,784,19,262,10,191,0,846,973,"1,521",295,normal
"56,959","29,176",7.734,378,9,127,5,87,0,846,973,"1,521",295,normal
"57,108","29,176",8.656,339,9,109,4,79,0,846,973,"1,521",295,best
"42,857","29,176",12.636,831,21,278,7,193,0,846,973,"1,521",295,best
"57,035","29,176",10.655,461,20,168,5,97,0,846,973,"1,521",295,normal
"42,862","29,176",16.774,744,33,266,5,153,0,846,973,"1,521",295,normal
"42,866","29,176",45.879,431,15,138,1,89,0,846,973,"1,521",295,normal
"42,867","29,176",7.122,457,15,161,6,112,0,846,973,"1,521",295,best
"42,871","29,176",9.933,296,11,113,3,72,0,846,973,"1,521",295,normal
"42,873","29,176",11.582,432,13,153,4,98,0,846,973,"1,521",295,best
"42,872","29,176",2.91,88,1,31,2,22,0,846,973,"1,521",295,normal
"42,890","29,176",3.588,221,2,75,4,59,0,846,973,"1,521",295,normal
"42,902","29,176",4.904,235,6,87,4,58,0,846,973,"1,521",295,normal
"76,843","29,176",14.163,"1,077",48,377,9,214,0,846,973,"1,521",295,normal
"42,916","29,176",6.514,271,10,102,4,64,0,846,973,"1,521",295,normal
"57,109","29,176",6.09,690,25,246,12,154,0,846,973,"1,521",295,normal
"57,111","29,176",2.887,140,5,51,3,36,0,846,973,"1,521",295,normal
"67,381","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"52,815","29,176",10.228,667,15,227,7,150,0,846,973,"1,521",295,normal
"42,943","29,176",11.147,832,44,315,9,169,0,846,973,"1,521",295,normal
"57,124","29,176",10.81,935,34,333,9,220,0,846,973,"1,521",295,normal
"57,128","29,176",2.81,413,12,155,9,106,0,846,973,"1,521",295,normal
"57,131","29,176",16.354,604,24,226,4,142,0,846,973,"1,521",295,best
"57,158","29,176",14.415,374,16,136,3,76,0,846,973,"1,521",295,best
"42,959","29,176",7.466,175,7,59,3,36,0,846,973,"1,521",295,normal
"42,963","29,176",10.969,402,15,144,4,89,0,846,973,"1,521",295,best
"57,136","29,176",51.48,"1,365",46,493,3,315,0,846,973,"1,521",295,normal
"42,964","29,176",14.463,456,24,166,4,85,0,846,973,"1,521",295,best
"42,983","29,176",10.421,509,20,192,5,122,0,846,973,"1,521",295,best
"56,054","29,176",3.489,113,4,42,2,31,0,846,973,"1,521",295,normal
"56,056","29,176",26.442,486,22,172,2,99,0,846,973,"1,521",295,best
"56,082","29,176",11.657,232,2,87,2,69,0,846,973,"1,521",295,normal
"42,978","29,176",10.313,"1,229",52,447,13,272,0,846,973,"1,521",295,best
"56,091","29,176",20.212,"1,095",20,371,6,273,0,846,973,"1,521",295,best
"56,109","29,176",8.307,"1,193",40,407,16,260,0,846,973,"1,521",295,best
"56,134","29,176",8.947,690,30,251,8,159,0,846,973,"1,521",295,normal
"56,157","29,176",6.972,893,38,335,13,205,0,846,973,"1,521",295,best
"56,173","29,176",11.352,929,36,321,9,204,0,846,973,"1,521",295,best
"56,188","29,176",7.701,784,28,274,11,174,0,846,973,"1,521",295,normal
"56,219","29,176",7.24,694,17,233,10,157,0,846,973,"1,521",295,normal
"56,220","29,176",8.818,293,12,101,4,61,0,846,973,"1,521",295,normal
"56,222","29,176",7.441,547,19,194,7,133,0,846,973,"1,521",295,normal
"56,235","29,176",13.376,870,28,307,7,199,0,846,973,"1,521",295,best
"43,016","29,176",11.878,756,26,275,7,166,0,846,973,"1,521",295,normal
"43,028","29,176",6.332,271,7,100,4,65,0,846,973,"1,521",295,normal
"56,850","29,176",16.072,"1,191",37,410,8,284,0,846,973,"1,521",295,normal
"56,856","29,176",19.725,895,32,313,5,192,0,846,973,"1,521",295,normal
"56,862","29,176",8.15,514,16,194,6,128,0,846,973,"1,521",295,best
"56,878","29,176",2.306,521,13,187,11,142,0,846,973,"1,521",295,normal
"56,890","29,176",9.803,980,32,349,10,240,0,846,973,"1,521",295,best
"56,891","29,176",12.813,"1,206",35,439,10,282,0,846,973,"1,521",295,normal
"56,998","29,176",0.621,257,10,101,8,68,0,846,973,"1,521",295,normal
"56,898","29,176",14.034,944,43,343,8,187,0,846,973,"1,521",295,best
"43,049","29,176",8.181,561,18,196,7,130,0,846,973,"1,521",295,normal
"56,902","29,176",12.003,"1,539",65,545,15,317,0,846,973,"1,521",295,normal
"43,053","29,176",5.65,252,10,95,5,55,0,846,973,"1,521",295,best
"43,055","29,176",16.479,300,10,106,2,66,0,846,973,"1,521",295,normal
"43,063","29,176",10.424,578,20,205,6,129,0,846,973,"1,521",295,normal
"57,153","29,176",8.142,941,35,331,13,204,0,846,973,"1,521",295,normal
"43,064","29,176",19.187,521,10,181,3,133,0,846,973,"1,521",295,best
"43,075","29,176",9.077,857,26,294,10,194,0,846,973,"1,521",295,normal
"43,102","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,180","29,176",9.38,325,16,116,4,69,0,846,973,"1,521",295,normal
"57,181","29,176",9.638,"1,013",39,371,11,233,0,846,973,"1,521",295,normal
"43,084","29,176",8.773,754,19,254,9,172,0,846,973,"1,521",295,best
"43,090","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,094","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,097","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,110","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,111","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"43,115","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,118","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"57,234","29,176",12.86,982,30,342,8,239,0,846,973,"1,521",295,best
"57,237","29,176",13.04,790,37,289,7,163,0,846,973,"1,521",295,best
"57,247","29,176",7.619,370,16,124,6,77,0,846,973,"1,521",295,best
"43,134","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,137","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,141","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,143","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,151","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,235","29,176",10.451,388,14,138,4,87,0,846,973,"1,521",295,normal
"55,941","29,176",11.786,"1,938",58,650,18,428,0,846,973,"1,521",295,normal
"55,943","29,176",8.707,"1,006",38,352,12,231,0,846,973,"1,521",295,best
"43,325","29,176",6.638,419,13,154,6,100,0,846,973,"1,521",295,best
"55,953","29,176",6.839,650,22,225,10,146,0,846,973,"1,521",295,best
"55,958","29,176",8.286,802,27,296,9,208,0,846,973,"1,521",295,normal
"55,962","29,176",7.03,730,9,244,10,174,0,846,973,"1,521",295,best
"43,433","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,197","29,176",5.814,186,8,71,3,44,0,846,973,"1,521",295,normal
"49,507","29,176",4.614,71,5,29,2,15,0,846,973,"1,521",295,normal
"43,318","29,176",6.832,"1,180",30,403,16,289,0,846,973,"1,521",295,normal
"43,342","29,176",8.897,442,19,171,5,105,0,846,973,"1,521",295,normal
"56,734","29,176",14.233,135,1,46,1,36,0,846,973,"1,521",295,normal
"43,347","29,176",12.018,763,27,267,7,167,0,846,973,"1,521",295,normal
"43,335","29,176",19.754,886,30,320,5,180,0,846,973,"1,521",295,normal
"43,353","29,176",8.531,455,12,161,5,118,0,846,973,"1,521",295,normal
"56,780","29,176",21.536,195,7,76,1,46,0,846,973,"1,521",295,best
"56,797","29,176",10.96,608,18,200,6,136,0,846,973,"1,521",295,best
"56,830","29,176",6.981,929,38,345,12,235,0,846,973,"1,521",295,normal
"43,396","29,176",7.267,987,36,351,14,225,0,846,973,"1,521",295,normal
"57,281","29,176",11.194,"1,928",83,687,19,422,0,846,973,"1,521",295,best
"43,397","29,176",5.704,325,11,121,5,80,0,846,973,"1,521",295,normal
"43,398","29,176",15.934,735,27,268,5,170,0,846,973,"1,521",295,normal
"43,384","29,176",11.816,418,16,150,4,89,0,846,973,"1,521",295,normal
"43,406","29,176",10.369,428,8,159,4,120,0,846,973,"1,521",295,normal
"43,407","29,176",8.348,987,45,363,14,208,0,846,973,"1,521",295,normal
"43,421","29,176",14.117,267,8,108,2,76,0,846,973,"1,521",295,best
"57,314","29,176",1.369,184,4,68,4,54,0,846,973,"1,521",295,normal
"57,318","29,176",10.615,523,18,190,5,128,0,846,973,"1,521",295,best
"56,012","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"56,023","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"56,030","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"56,033","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,483","29,176",41.695,725,25,258,2,174,0,846,973,"1,521",295,normal
"43,482","29,176",1.186,146,1,54,3,46,0,846,973,"1,521",295,normal
"43,494","29,176",13.478,250,10,90,2,57,0,846,973,"1,521",295,normal
"43,539","29,176",5.662,566,12,196,8,151,0,846,973,"1,521",295,best
"43,517","29,176",8.971,799,38,282,11,164,0,846,973,"1,521",295,best
"43,521","29,176",5.424,488,11,157,8,118,0,846,973,"1,521",295,normal
"56,433","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,575","29,176",5.605,"1,145",28,428,16,312,0,846,973,"1,521",295,normal
"43,576","29,176",9.333,895,33,329,10,206,0,846,973,"1,521",295,normal
"43,581","29,176",3.263,703,17,246,14,182,0,846,973,"1,521",295,normal
"43,597","29,176",4.484,338,15,122,8,75,0,846,973,"1,521",295,best
"43,601","29,176",6.702,355,11,120,6,77,0,846,973,"1,521",295,normal
"43,609","29,176",4.363,157,3,54,3,38,0,846,973,"1,521",295,normal
"43,642","29,176",3.274,184,2,66,3,57,0,846,973,"1,521",295,normal
"56,556","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"43,624","29,176",11.548,683,33,231,7,140,0,846,973,"1,521",295,normal
"43,631","29,176",6.9,487,10,172,6,133,0,846,973,"1,521",295,best
"43,662","29,176",10.546,798,24,283,8,183,0,846,973,"1,521",295,normal
"58,421","29,176",2.21,189,7,72,5,47,0,846,973,"1,521",295,best
"43,323","29,176",10.712,"2,328",78,820,23,534,0,846,973,"1,521",295,best
"43,432","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,165","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,167","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,171","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,482","29,176",8.541,"2,695",84,957,31,653,0,846,973,"1,521",295,best
"57,340","29,176",12.941,"1,190",45,427,10,266,0,846,973,"1,521",295,normal
"57,419","29,176",2.697,223,6,85,5,57,0,846,973,"1,521",295,best
"43,208","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,225","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"57,395","29,176",9.693,989,40,358,11,221,0,846,973,"1,521",295,best
"43,244","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"57,438","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"57,440","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"57,442","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,445","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,452","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,253","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,293","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,258","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,257","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,260","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,265","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,508","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,515","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"57,521","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,272","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"76,310","29,176",8.229,300,13,113,4,66,0,846,973,"1,521",295,best
"57,559","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,560","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"57,564","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,576","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"44,302","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,588","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"44,158","29,176",9.445,418,13,141,5,90,0,846,973,"1,521",295,normal
"57,629","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,682","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"44,116","29,176",14.557,779,31,271,6,165,0,846,973,"1,521",295,normal
"44,118","29,176",5.644,516,14,178,8,127,0,846,973,"1,521",295,normal
"57,742","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"44,169","29,176",9.211,618,18,212,7,142,0,846,973,"1,521",295,normal
"44,171","29,176",8.541,922,31,331,11,215,0,846,973,"1,521",295,normal
"57,784","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,786","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,819","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"57,824","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"44,203","29,176",6.994,564,14,209,7,150,0,846,973,"1,521",295,best
"44,209","29,176",9.384,155,6,58,2,32,0,846,973,"1,521",295,normal
"44,223","29,176",8.676,429,14,153,5,101,0,846,973,"1,521",295,normal
"44,214","29,176",17.438,786,29,272,5,167,0,846,973,"1,521",295,normal
"44,221","29,176",7.796,261,12,91,4,55,0,846,973,"1,521",295,normal
"44,266","29,176",6.315,472,16,169,7,113,0,846,973,"1,521",295,best
"44,269","29,176",9.639,371,9,138,4,86,0,846,973,"1,521",295,best
"44,275","29,176",10.081,269,10,95,3,58,0,846,973,"1,521",295,normal
"44,277","29,176",14.214,386,15,142,3,84,0,846,973,"1,521",295,normal
"44,307","29,176",10.82,480,23,167,5,103,0,846,973,"1,521",295,normal
"44,043","29,176",4.058,87,3,33,2,20,0,846,973,"1,521",295,normal
"44,051","29,176",18.443,"1,137",41,379,7,225,0,846,973,"1,521",295,normal
"44,062","29,176",9.418,"1,055",28,378,11,263,0,846,973,"1,521",295,best
"58,143","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"42,878","29,176",7.21,373,11,129,5,89,0,846,973,"1,521",295,best
"58,180","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"43,954","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,best
"76,017","29,176",12.24,237,10,98,2,59,0,846,973,"1,521",295,normal
"44,267","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,868","29,176",15.979,546,22,183,4,107,0,846,973,"1,521",295,best
"43,876","29,176",8.046,"1,071",39,388,15,232,0,846,973,"1,521",295,best
"43,882","29,176",11.048,681,25,232,7,145,0,846,973,"1,521",295,best
"42,979","29,176",8.765,243,11,86,3,54,0,846,973,"1,521",295,normal
"58,278","29,176",0,0,0,0,0,0,0,846,973,"1,521",295,normal
"43,897","29,176",0.01,375,6,134,12,103,0,846,973,"1,521",295,normal
"43,916","29,176",13.772,964,40,338,8,200,0,846,973,"1,521",295,normal
"43,926","29,176",10.652,291,10,104,3,64,0,846,973,"1,521",295,normal
"43,931","29,176",7.736,653,16,218,8,161,0,846,973,"1,521",295,best
"43,936","29,176",11.115,456,18,147,5,92,0,846,973,"1,521",295,best
"43,937","29,176",6.988,382,14,128,7,79,0,846,973,"1,521",295,normal
"43,008","29,176",13.493,728,21,242,6,157,0,846,973,"1,521",295,normal
"43,948","29,176",9.7,248,15,99,3,52,0,846,973,"1,521",295,normal
"67,072","29,176",1.608,227,3,74,6,59,0,846,973,"1,521",295,best
"44,000","29,176",12.316,"1,079",63,403,11,210,0,846,973,"1,521",295,normal
"44,007","29,176",10.464,347,13,120,4,71,0,846,973,"1,521",295,normal
"44,050","29,176",10.7,412,12,140,4,97,0,846,973,"1,521",295,normal
"44,020","29,176",8.067,484,10,163,6,114,0,846,973,"1,521",295,best
"44,021","29,176",12.007,706,18,255,6,182,0,846,973,"1,521",295,normal
"44,029","29,176",10.067,"1,280",40,443,13,305,0,846,973,"1,521",295,best
"44,026","29,176",6.823,777,30,291,11,184,0,846,973,"1,521",295,normal
"44,034","29,176",8.264,507,22,177,7,109,0,846,973,"1,521",295,best
"43,697","29,176",10.907,405,19,151,4,91,0,846,973,"1,521",295,normal
"43,699","29,176",8.009,571,19,189,8,124,0,846,973,"1,521",295,best
"55,619","29,176",8.882,297,10,104,4,62,0,846,973,"1,521",295,normal
"43,712","29,176",11.369,279,13,98,3,56,0,846,973,"1,521",295,best
"43,733","29,176",16.05,440,16,151,3,98,0,846,973,"1,521",295,normal
"43,734","29,176",9,494,19,179,6,109,0,846,973,"1,521",295,normal
"43,741","29,176",8.994,504,19,181,6,113,0,846,973,"1,521",295,normal
"43,752","29,176",7.787,391,12,139,5,92,0,846,973,"1,521",295,normal
"43,762","29,176",9.929,883,34,326,9,213,0,846,973,"1,521",295,best
"76,001","29,176",8.913,771,26,256,10,164,0,846,973,"1,521",295,normal
"43,765","29,176",9.051,"1,411",32,494,16,329,0,846,973,"1,521",295,normal
"43,768","29,176",8.486,869,29,310,11,194,0,846,973,"1,521",295,best
"43,772","29,176",6.767,312,11,112,5,69,0,846,973,"1,521",295,normal
"43,785","29,176",2.773,180,5,78,3,59,0,846,973,"1,521",295,best
"43,787","29,176",5.33,231,6,79,5,50,0,846,973,"1,521",295,normal
